Unique Identifier,episode_ref,track_name,date,decade,castaway_ref,std_name,std_artist,std_artist_id
11205,1402,Abide With Me by William Henry Monk,6/6/1986,80,828,elton john,william henry monk,A5388
11197,1401,The Four Seasons - Winter by Antonio Vivaldi,6/13/1986,80,1180,ismail merchant,antonio vivaldi,A255
11200,1401,Chha Rahi Kali Ghata by Begum Akhtar,6/13/1986,80,1180,ismail merchant,begum akhtar,A417
11195,1401,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,6/13/1986,80,1180,ismail merchant,ludwig van beethoven,A3004
11193,1401,Raga Mishra Khamaj by Nazakat Ali Etc,6/13/1986,80,1180,ismail merchant,nazakat ali etc,A3457
11199,1401,Hey Jude by The Beatles,6/13/1986,80,1180,ismail merchant,the beatles,A4705
11198,1401,To The Monastery,6/13/1986,80,1180,ismail merchant,to the monastery,A5120
11196,1401,Rag Yamani by Vilayat Khan,6/13/1986,80,1180,ismail merchant,vilayat khan,A5278
11194,1401,The Magic Flute by Wolfgang Amadeus Mozart,6/13/1986,80,1180,ismail merchant,wolfgang amadeus mozart,A5418
11187,1400,When I was a lad (from HMS Pinafore) by Arthur Sullivan,6/20/1986,80,1820,max hastings,arthur sullivan,A297
11186,1400,Sailing by Band of HM Royal Marines Commando Forces,6/20/1986,80,1820,max hastings,band of hm royal marines,A357
11188,1400,"Up, Up and Away by Dionne Warwick",6/20/1986,80,1820,max hastings,dionne warwick,A1169
11190,1400,Hippopotamus Song by Flanders and Swann,6/20/1986,80,1820,max hastings,flanders and swann,A1537
11189,1400,L'Elisir d'amore by Gaetano Donizetti,6/20/1986,80,1820,max hastings,gaetano donizetti,A1662
11185,1400,The Tonight Programme by McDonald Hastings,6/20/1986,80,1820,max hastings,mcdonald hastings,A3226
11191,1400,The Flowers Of The Forest by The Shotts & Dykehead Caledonia Pipe Band,6/20/1986,80,1820,max hastings,the band,A4697
11192,1400,Cosi fan tutte by Wolfgang Amadeus Mozart,6/20/1986,80,1820,max hastings,wolfgang amadeus mozart,A5418
11182,1399,"Piano Sonata No. 8 in C minor, Op. 13 'Pathétique' by Ludwig van Beethoven",6/27/1986,80,1218,jackie stewart,ludwig van beethoven,A3004
11181,1399,We Are The World by Michael Jackson and Lionel Richie,6/27/1986,80,1218,jackie stewart,michael jackson,A3270
11180,1399,Bohemian Rhapsody by Queen,6/27/1986,80,1218,jackie stewart,queen,A3934
11179,1399,I Just Called To Say I Love You by Stevie Wonder,6/27/1986,80,1218,jackie stewart,stevie wonder,A4555
11178,1399,Sergeant Pepper's Lonely Hearts Club Band by The Beatles,6/27/1986,80,1218,jackie stewart,the beatles,A4705
11183,1399,All You Need Is Love by The Beatles,6/27/1986,80,1218,jackie stewart,the beatles,A4705
11177,1399,Amazing Grace by The Royal Scots Dragoon Guards,6/27/1986,80,1218,jackie stewart,the scots guards,A4991
11184,1399,Piano Sonata in C major by Wolfgang Amadeus Mozart,6/27/1986,80,1218,jackie stewart,wolfgang amadeus mozart,A5418
11175,1398,War Requiem by Benjamin Britten,7/4/1986,80,142,anne sophie mutter,benjamin britten,A438
11169,1398,Violin Concerto in E Minor by Felix Mendelssohn,7/4/1986,80,142,anne sophie mutter,felix mendelssohn,A1515
11173,1398,Violin Concerto in D Minor by Jean Sibelius,7/4/1986,80,142,anne sophie mutter,jean sibelius,A2304
11176,1398,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",7/4/1986,80,142,anne sophie mutter,johann sebastian bach,A2427
11170,1398,Cello Concerto in C major by Joseph Haydn,7/4/1986,80,142,anne sophie mutter,joseph haydn,A2572
11174,1398,Symphony No. 3 in E flat major 'Eroica' by Ludwig van Beethoven,7/4/1986,80,142,anne sophie mutter,ludwig van beethoven,A3004
11171,1398,Romeo and Juliet Suite No. 2 by Sergei Prokofiev,7/4/1986,80,142,anne sophie mutter,sergei prokofiev,A4336
11172,1398,"Hamlet Act 3, Scene 1 by William Shakespeare",7/4/1986,80,142,anne sophie mutter,william shakespeare,A5397
11165,1397,Faure: Requiem - Kyrie by Ariel Ramírez,7/11/1986,80,350,brian redhead,ariel ramirez,A273
11161,1397,Body and Soul by The Benny Goodman Trio,7/11/1986,80,350,brian redhead,benny goodman,A444
11163,1397,Clarinet Quintet in B Minor - 2nd Movement by Johannes Brahms,7/11/1986,80,350,brian redhead,johannes brahms,A2430
11168,1397,"String Quartet No.14 in C sharp minor, Op. 131 by Ludwig van Beethoven",7/11/1986,80,350,brian redhead,ludwig van beethoven,A3004
11164,1397,Symphony No. 4 In F Minor by Peter Ilyich Tchaikovsky,7/11/1986,80,350,brian redhead,pyotr ilyich tchaikovsky,A3932
11166,1397,More Than You Know by Sarah Vaughan/Oscar Peterson,7/11/1986,80,350,brian redhead,sarah vaughan,A4291
11167,1397,Nenia: The Death of Orpheus by Sir Harrison Birtwistle,7/11/1986,80,350,brian redhead,sir harrison birtwistle,A4423
11162,1397,Keyboard Trio No. 2 In E flat major 'Kegelstatt' by Wolfgang Amadeus Mozart,7/11/1986,80,350,brian redhead,wolfgang amadeus mozart,A5418
11156,1396,Your Feet's Too Big by Fats Waller and His Rhythm,7/18/1986,80,2544,sir david wilson,fats waller,A1510
11158,1396,Judas Maccabaeus by George Frideric Handel,7/18/1986,80,2544,sir david wilson,george frideric handel,A1725
11159,1396,"Trumpet Concerto in D by Haydn, Richter & Molter",7/18/1986,80,2544,sir david wilson,haydn richter molter,A1978
11160,1396,Mass In B Minor by Johann Sebastian Bach,7/18/1986,80,2544,sir david wilson,johann sebastian bach,A2427
11157,1396,The heavens are telling (from The Creation) by Joseph Haydn,7/18/1986,80,2544,sir david wilson,joseph haydn,A2572
11154,1396,Lucy Long by Malcolm McEachern,7/18/1986,80,2544,sir david wilson,malcolm mceachern,A3056
11155,1396,Karlek Och Bacchus by Sanger Och Epistlar,7/18/1986,80,2544,sir david wilson,sanger och epistlar,A4283
11153,1396,God Is Our Refuge (motet) by Wolfgang Amadeus Mozart,7/18/1986,80,2544,sir david wilson,wolfgang amadeus mozart,A5418
11151,1395,Songs My Mother Taught Me by Antonín Dvořák,7/25/1986,80,2560,sir geoffrey howe,antonin dvorak,A248
11147,1395,Tuxedo Junction by Glenn Miller Orchestra,7/25/1986,80,2560,sir geoffrey howe,glenn miller,A1824
11152,1395,Mad Dogs and Englishmen by Noël Coward,7/25/1986,80,2560,sir geoffrey howe,noel coward,A3554
11146,1395,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,7/25/1986,80,2560,sir geoffrey howe,sergey rachmaninov,A4337
11149,1395,Summer Holiday by Sir Cliff Richard,7/25/1986,80,2560,sir geoffrey howe,sir cliff richard,A4419
11148,1395,Eleanor Rigby by The Beatles,7/25/1986,80,2560,sir geoffrey howe,the beatles,A4705
11145,1395,Calon Lan by Treorchy Male Choir,7/25/1986,80,2560,sir geoffrey howe,treorchy male choir,A5189
11150,1395,The Magic Flute Act 2 by Wolfgang Amadeus Mozart,7/25/1986,80,2560,sir geoffrey howe,wolfgang amadeus mozart,A5418
11144,1394,"Non, Je Ne Regrette Rien by Édith Piaf",8/1/1986,80,2349,roger vadim,edith piaf,A1312
11137,1394,Trois Gymnopédies by Erik Satie,8/1/1986,80,2349,roger vadim,erik satie,A1448
11138,1394,"St Matthew Passion - Mache dich, mein Herze by Johann Sebastian Bach",8/1/1986,80,2349,roger vadim,johann sebastian bach,A2427
11143,1394,My Father by Judy Collins,8/1/1986,80,2349,roger vadim,judy collins,A2602
11141,1394,Im Abendrot (from Four Last Songs) by Richard Strauss,8/1/1986,80,2349,roger vadim,richard strauss,A4054
11142,1394,Slave To Love,8/1/1986,80,2349,roger vadim,slave to love,A4443
11140,1394,While My Guitar Gently Weeps by The Beatles,8/1/1986,80,2349,roger vadim,the beatles,A4705
11139,1394,Cortege by The Modern Jazz Quartet,8/1/1986,80,2349,roger vadim,the modern jazz quartet,A4917
11135,1393,Zadok the Priest by George Frideric Handel,8/8/1986,80,1980,norman lewis,george frideric handel,A1725
11131,1393,Guantanamera,8/8/1986,80,1980,norman lewis,guantanamera,A1886
11130,1393,Petrushka by Igor Stravinsky,8/8/1986,80,1980,norman lewis,igor stravinsky,A2132
11133,1393,Ay Pilatos by La Nina de los Peines & Band,8/8/1986,80,1980,norman lewis,la nina de los peines,A2753
11136,1393,Llamarada by Los Calchakis,8/8/1986,80,1980,norman lewis,los calchakis,A2956
11132,1393,Mattinata by Ruggero Leoncavallo,8/8/1986,80,1980,norman lewis,ruggero leoncavallo,A4220
11134,1393,Gujaree Todi by Ustad Vilayat Khan & Ustad Bismillah Khan,8/8/1986,80,1980,norman lewis,vilayat khan,A5278
11129,1393,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,8/8/1986,80,1980,norman lewis,wolfgang amadeus mozart,A5418
11127,1392,Walk Of Life by Dire Straits,8/15/1986,80,2870,virginia holgate,dire straits,A1170
11124,1392,Behind The Lines by Genesis,8/15/1986,80,2870,virginia holgate,genesis,A1702
11121,1392,Moonlight Serenade by Glenn Miller Orchestra,8/15/1986,80,2870,virginia holgate,glenn miller,A1824
11122,1392,Misty by Johnny Mathis,8/15/1986,80,2870,virginia holgate,johnny mathis,A2530
11126,1392,All Night Long by Lionel Richie,8/15/1986,80,2870,virginia holgate,lionel richie,A2908
11125,1392,We Are The World by Michael Jackson and Lionel Richie,8/15/1986,80,2870,virginia holgate,michael jackson,A3270
11128,1392,I Just Called To Say I Love You by Stevie Wonder,8/15/1986,80,2870,virginia holgate,stevie wonder,A4555
11123,1392,Wooden Heart,8/15/1986,80,2870,virginia holgate,wooden heart,A5420
11118,1391,Si Tu T'Imagines by Alain Goraguer et son ensemble,8/22/1986,80,1264,jane lapotaire,alain goraguer et son ensemble,A82
11120,1391,Oboe Concerto in C Minor by Alessandro Marcello,8/22/1986,80,1264,jane lapotaire,alessandro marcello,A109
11113,1391,"Concerto for Oboes, Clarinets in C major by Antonio Vivaldi",8/22/1986,80,1264,jane lapotaire,antonio vivaldi,A255
11119,1391,Glasgow Accents by Billy Connolly,8/22/1986,80,1264,jane lapotaire,billy connolly,A508
11115,1391,Hallelujah Chorus (from Messiah) by George Frideric Handel,8/22/1986,80,1264,jane lapotaire,george frideric handel,A1725
11116,1391,La Rondine by Giacomo Puccini,8/22/1986,80,1264,jane lapotaire,giacomo puccini,A1790
11117,1391,Imagine,8/22/1986,80,1264,jane lapotaire,john lennon,A2478
11114,1391,The Happening by Diana Ross & The Supremes,8/22/1986,80,1264,jane lapotaire,the supremes,A5027
11111,1390,Stardust by Artie Shaw,8/29/1986,80,2672,stan barstow,artie shaw,A301
11109,1390,Peter Grimes Act 2 by Benjamin Britten,8/29/1986,80,2672,stan barstow,benjamin britten,A438
11112,1390,Symphony No. 2 in E flat major - 1st movement by Edward Elgar,8/29/1986,80,2672,stan barstow,edward elgar,A1326
11105,1390,"Du bist die Ruh, D776 by Franz Schubert",8/29/1986,80,2672,stan barstow,franz schubert,A1618
11106,1390,The Trojans Act 2 by Hector Berlioz,8/29/1986,80,2672,stan barstow,hector berlioz,A1983
11108,1390,Symphony No. 7 in C Major by Jean Sibelius,8/29/1986,80,2672,stan barstow,jean sibelius,A2304
11110,1390,Intermezzo - Interlude in A Flat by Richard Strauss,8/29/1986,80,2672,stan barstow,richard strauss,A4054
11107,1390,Northwest Passage by Woody Herman,8/29/1986,80,2672,stan barstow,woody herman,A5423
11097,1389,The Pirates of Penzance by Arthur Sullivan,9/5/1986,80,205,auberon waugh,arthur sullivan,A297
11101,1389,Big Rock Candy Mountain by Burl Ives,9/5/1986,80,205,auberon waugh,burl ives,A681
11102,1389,La traviata Prelude to Act 1 by Giuseppe Verdi,9/5/1986,80,205,auberon waugh,giuseppe verdi,A1815
11098,1389,"You Are My Sunshine by Harry Roy, Margorie Kingsley et al",9/5/1986,80,205,auberon waugh,harry roy margorie kingsley et al,A1964
11099,1389,Walking My Baby Back Home by Johnnie Ray,9/5/1986,80,205,auberon waugh,johnnie ray,A2517
11100,1389,Last Train To San Fernando by Johnny Duncan & His Bluegrass Boys,9/5/1986,80,205,auberon waugh,johnny duncan his bluegrass boys,A2523
11104,1389,The Carnival is Over by The Seekers,9/5/1986,80,205,auberon waugh,the seekers,A4993
11103,1389,Don Giovanni Act 1 by Wolfgang Amadeus Mozart,9/5/1986,80,205,auberon waugh,wolfgang amadeus mozart,A5418
11091,1388,The Dream Of Gerontius by Edward Elgar,9/12/1986,80,102,andrew davis,edward elgar,A1326
11094,1388,Jupiter (from The Planets) by Gustav Holst,9/12/1986,80,102,andrew davis,gustav holst,A1897
11095,1388,9th Symphony - 2nd Movement by Gustav Mahler,9/12/1986,80,102,andrew davis,gustav mahler,A1898
11089,1388,Fantasia and Fugue In G minor by Johann Sebastian Bach,9/12/1986,80,102,andrew davis,johann sebastian bach,A2427
11090,1388,Magnificat: Collegium Regale by King's College Chapel Choir,9/12/1986,80,102,andrew davis,king s college chapel choir,A2715
11092,1388,Glagolitic Mass by Leos Janáƒçek,9/12/1986,80,102,andrew davis,leos janacek,A2841
11096,1388,Missa Solemnis - Gloria by Ludwig van Beethoven,9/12/1986,80,102,andrew davis,ludwig van beethoven,A3004
11093,1388,Ein Heldenleben by Richard Strauss,9/12/1986,80,102,andrew davis,richard strauss,A4054
11086,1387,Summertime Blues by Eddie Cochran,9/19/1986,80,1241,james herbert,eddie cochran,A1296
11088,1387,Morning (from Peer Gynt Suite No. 1) by Edvard Grieg,9/19/1986,80,1241,james herbert,edvard grieg,A1325
11081,1387,Blueberry Hill by Fats Domino,9/19/1986,80,1241,james herbert,fats domino,A1509
11084,1387,"Mars (The Bringer of War) From The Planets ‚Äì Suite, op.32 by Gustav Holst",9/19/1986,80,1241,james herbert,gustav holst,A1897
11087,1387,I Guess The Lord Must Be In New York City by Harry Nilsson,9/19/1986,80,1241,james herbert,harry nilsson,A1960
11085,1387,Don't Ever Change by Mike Berry,9/19/1986,80,1241,james herbert,mike berry,A3298
11083,1387,Love Letters In The Sand by Pat Boone,9/19/1986,80,1241,james herbert,pat boone,A3705
11082,1387,Little Darlin' by The Diamonds,9/19/1986,80,1241,james herbert,the diamonds,A4795
11076,1386,God Bless The Child by Billie Holiday,9/26/1986,80,2725,suzi quatro,billie holiday,A506
11073,1386,Don't Be Cruel,9/26/1986,80,2725,suzi quatro,don t be cruel,A1207
11078,1386,Desperado by Eagles,9/26/1986,80,2725,suzi quatro,eagles,A1280
11079,1386,Rosie by Jackson Browne,9/26/1986,80,2725,suzi quatro,jackson browne,A2236
11074,1386,When I Fall In Love by Nat King Cole,9/26/1986,80,2725,suzi quatro,nat king cole,A3445
11075,1386,(Sittin' On) The Dock of the Bay by Otis Redding,9/26/1986,80,2725,suzi quatro,otis redding,A3650
11080,1386,When Doves Cry by Prince,9/26/1986,80,2725,suzi quatro,prince,A3910
11077,1386,We've Got Tonite by Bob Seger & the Silver Bullet Band,9/26/1986,80,2725,suzi quatro,the band,A4697
11071,1385,Embraceable You,10/3/1986,80,2272,richard condon,embraceable you,A1395
11068,1385,Bad Bad Leroy Brown by Frank Sinatra,10/3/1986,80,2272,richard condon,frank sinatra,A1599
11066,1385,"Valse Vanite by Freddy Gardner, Peter Yorke and Orchestra",10/3/1986,80,2272,richard condon,freddy gardner,A1635
11065,1385,Body and Soul by Jack Teagarden,10/3/1986,80,2272,richard condon,jack teagarden,A2228
11067,1385,Night On The Bare Mountain by Modest Mussorgsky/Rimsky-Korsakov,10/3/1986,80,2272,richard condon,modest mussorgsky,A3348
11072,1385,"Baubles, Bangles and Beads by Peggy Lee",10/3/1986,80,2272,richard condon,peggy lee,A3771
11069,1385,Georgia On My Mind by Ray Charles,10/3/1986,80,2272,richard condon,ray charles,A3977
11070,1385,When I'm Sixty-Four by The Beatles,10/3/1986,80,2272,richard condon,the beatles,A4705
11064,1384,Prince Igor Act 2 by Alexander Borodin,10/10/1986,80,2575,sir ian macgregor,alexander borodin,A116
11062,1384,Vltava (The Moldau) (from Má vlast) by Bedrich Smetana,10/10/1986,80,2575,sir ian macgregor,bedrich smetana,A415
11060,1384,Panis Angelicus by César Franck,10/10/1986,80,2575,sir ian macgregor,cesar franck,A779
11058,1384,The Hebrides Overture (Fingal's Cave) by Felix Mendelssohn,10/10/1986,80,2575,sir ian macgregor,felix mendelssohn,A1515
11061,1384,Piano Concerto No. 2 in A major by Franz Liszt,10/10/1986,80,2575,sir ian macgregor,franz liszt,A1616
11059,1384,Water Music - Suite No. 1 by George Frideric Handel,10/10/1986,80,2575,sir ian macgregor,george frideric handel,A1725
11057,1384,Amazing Grace by The Royal Scots Dragoon Guards,10/10/1986,80,2575,sir ian macgregor,the scots guards,A4991
11063,1384,Piano Concerto No 5 in E Flat by Vladimir Ashkenazy,10/10/1986,80,2575,sir ian macgregor,vladimir ashkenazy,A5296
11050,1383,"Der Hirt auf dem Felsen (The Shepherd on the Rock), D965 by Franz Schubert",10/17/1986,80,921,fred hoyle,franz schubert,A1618
11052,1383,Près des remparts de Séville (Seguédile) (from Carmen) by Georges Bizet,10/17/1986,80,921,fred hoyle,georges bizet,A1749
11056,1383,Symphony No. 1 in E minor by Jean Sibelius,10/17/1986,80,921,fred hoyle,jean sibelius,A2304
11051,1383,St Matthew Passion - Erbarme dich by Johann Sebastian Bach,10/17/1986,80,921,fred hoyle,johann sebastian bach,A2427
11049,1383,O Tuneful Voice (Canzonetta) by Joseph Haydn,10/17/1986,80,921,fred hoyle,joseph haydn,A2572
11055,1383,"String Quartet No. 16 in F major, Op. 135 by Ludwig van Beethoven",10/17/1986,80,921,fred hoyle,ludwig van beethoven,A3004
11053,1383,Swan Lake - Russian Dance by Peter Ilyich Tchaikovsky,10/17/1986,80,921,fred hoyle,pyotr ilyich tchaikovsky,A3932
11054,1383,Requiem in D minor by Wolfgang Amadeus Mozart,10/17/1986,80,921,fred hoyle,wolfgang amadeus mozart,A5418
11042,1382,O Fortuna (from Carmina Burana) by Carl Orff,10/24/1986,80,2128,phil edmonds,carl orff,A726
11045,1382,It Was So Easy Then by Carly Simon,10/24/1986,80,2128,phil edmonds,carly simon,A737
11043,1382,Albatross by Fleetwood Mac,10/24/1986,80,2128,phil edmonds,fleetwood mac,A1540
11047,1382,Orchestral Suite No. 3 in D major - 2nd movement  (Air on a G string) by Johann Sebastian Bach,10/24/1986,80,2128,phil edmonds,johann sebastian bach,A2427
11041,1382,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,10/24/1986,80,2128,phil edmonds,ludwig van beethoven,A3004
11048,1382,Bolero by Maurice Ravel,10/24/1986,80,2128,phil edmonds,maurice ravel,A3201
11044,1382,Bridge Over Troubled Water by Simon & Garfunkel,10/24/1986,80,2128,phil edmonds,simon garfunkel,A4409
11046,1382,I Just Called To Say I Love You by Stevie Wonder,10/24/1986,80,2128,phil edmonds,stevie wonder,A4555
11036,1381,The Four Seasons - Spring by Antonio Vivaldi,10/31/1986,80,54,albert michel roux,antonio vivaldi,A255
11034,1381,Mon Légionnaire by Édith Piaf,10/31/1986,80,54,albert michel roux,edith piaf,A1312
11039,1381,"Non, Je Ne Regrette Rien by Édith Piaf",10/31/1986,80,54,albert michel roux,edith piaf,A1312
11038,1381,Dulcinea by Jacques Brel,10/31/1986,80,54,albert michel roux,jacques brel,A2245
11037,1381,"Silent Night, Holy Night by King's College Chapel Choir",10/31/1986,80,54,albert michel roux,king s college chapel choir,A2715
