Source,Target,Type,Weight
A222,A2208,Undirected,1
A802,A5418,Undirected,2
A1207,A3650,Undirected,1
A1622,A1898,Undirected,1
A888,A2427,Undirected,1
A2183,A2990,Undirected,1
A786,A1326,Undirected,1
A30,A1439,Undirected,1
A1597,A5072,Undirected,1
A905,A3646,Undirected,1
A3041,A3932,Undirected,1
A242,A4054,Undirected,1
A2694,A4934,Undirected,1
A2087,A4687,Undirected,1
A4379,A4950,Undirected,1
A2197,A3081,Undirected,1
A2525,A5401,Undirected,1
A1637,A4860,Undirected,1
A1510,A1727,Undirected,1
A1725,A4527,Undirected,1
A438,A3850,Undirected,3
A438,A2917,Undirected,1
A285,A2054,Undirected,1
A4038,A4131,Undirected,1
A1556,A2572,Undirected,1
A3680,A3962,Undirected,1
A2375,A4409,Undirected,1
A2316,A3745,Undirected,1
A792,A3126,Undirected,1
A357,A4638,Undirected,1
A4379,A5139,Undirected,1
A2763,A3004,Undirected,1
A4653,A5297,Undirected,1
A433,A1206,Undirected,1
A1786,A3004,Undirected,1
A248,A936,Undirected,1
A1326,A1618,Undirected,10
A622,A4270,Undirected,1
A2045,A2415,Undirected,1
A297,A2427,Undirected,1
A276,A3831,Undirected,1
A604,A4705,Undirected,1
A1,A2857,Undirected,1
A1618,A5246,Undirected,1
A48,A2913,Undirected,1
A1686,A1790,Undirected,2
A3004,A5092,Undirected,1
A506,A1662,Undirected,1
A2430,A4229,Undirected,1
A248,A1275,Undirected,2
A438,A1394,Undirected,1
A2908,A4451,Undirected,1
A506,A1790,Undirected,3
A1312,A5060,Undirected,1
A2616,A5165,Undirected,1
A3201,A4950,Undirected,1
A2087,A2478,Undirected,1
A1637,A4705,Undirected,1
A3524,A5072,Undirected,1
A1662,A4468,Undirected,1
A1618,A3201,Undirected,6
A4291,A4555,Undirected,1
A2790,A3603,Undirected,1
A2718,A3932,Undirected,1
A3348,A4274,Undirected,1
A802,A2977,Undirected,1
A2694,A4025,Undirected,1
A3004,A3033,Undirected,1
A1731,A3542,Undirected,1
A1012,A1326,Undirected,1
A1639,A1725,Undirected,1
A764,A2810,Undirected,1
A438,A1699,Undirected,1
A3081,A4058,Undirected,1
A1824,A3806,Undirected,1
A3845,A4337,Undirected,1
A670,A1666,Undirected,1
A1784,A4705,Undirected,1
A2074,A4114,Undirected,1
A438,A3277,Undirected,1
A1591,A4056,Undirected,1
A2235,A4451,Undirected,1
A1833,A3380,Undirected,3
A803,A5383,Undirected,1
A4024,A4966,Undirected,1
A5235,A5337,Undirected,1
A1898,A3232,Undirected,1
A1853,A2429,Undirected,1
A2501,A2522,Undirected,1
A2811,A3771,Undirected,1
A1382,A4101,Undirected,1
A1749,A3831,Undirected,1
A1433,A4527,Undirected,1
A802,A1637,Undirected,1
A2572,A3362,Undirected,1
A1223,A2427,Undirected,1
A3168,A5403,Undirected,1
A726,A761,Undirected,1
A1960,A3705,Undirected,1
A117,A1326,Undirected,1
A1815,A2517,Undirected,1
A2235,A4445,Undirected,1
A811,A4184,Undirected,2
A1948,A2603,Undirected,1
A248,A5241,Undirected,1
A3348,A5418,Undirected,1
A651,A2871,Undirected,1
A1766,A4860,Undirected,1
A2609,A3277,Undirected,1
A405,A4705,Undirected,1
A3962,A4705,Undirected,2
A59,A4101,Undirected,1
A2306,A3015,Undirected,1
A912,A2429,Undirected,1
A1989,A5255,Undirected,1
A1326,A5235,Undirected,1
A2530,A5420,Undirected,1
A4409,A4976,Undirected,1
A4054,A5394,Undirected,1
A1622,A3653,Undirected,1
A288,A1618,Undirected,1
A2470,A3197,Undirected,2
A1384,A3962,Undirected,1
A2177,A3910,Undirected,1
A1618,A3212,Undirected,1
A79,A248,Undirected,1
A406,A1963,Undirected,1
A2372,A5367,Undirected,1
A1725,A2364,Undirected,1
A879,A3962,Undirected,1
A2364,A3748,Undirected,1
A2427,A4022,Undirected,1
A3938,A5147,Undirected,1
A974,A2749,Undirected,1
A2528,A3331,Undirected,1
A845,A2429,Undirected,1
A1419,A2074,Undirected,1
A189,A811,Undirected,1
A2072,A3890,Undirected,1
A1804,A2977,Undirected,2
A2425,A4181,Undirected,1
A2634,A5418,Undirected,1
A1815,A1849,Undirected,1
A278,A3201,Undirected,2
A2841,A3455,Undirected,1
A2976,A4802,Undirected,1
A3832,A3839,Undirected,1
A1815,A1865,Undirected,1
A204,A1599,Undirected,1
A3050,A4058,Undirected,1
A3201,A5013,Undirected,1
A1962,A3201,Undirected,1
A2430,A3808,Undirected,1
A506,A1898,Undirected,1
A314,A4052,Undirected,1
A1027,A5469,Undirected,1
A1731,A5418,Undirected,1
A2522,A3867,Undirected,1
A908,A3104,Undirected,1
A832,A1205,Undirected,1
A105,A2014,Undirected,1
A49,A1613,Undirected,1
A49,A3803,Undirected,1
A255,A5135,Undirected,1
A434,A5094,Undirected,1
A811,A4409,Undirected,1
A5092,A5397,Undirected,1
A3515,A4705,Undirected,1
A1790,A3545,Undirected,1
A2761,A3004,Undirected,2
A1390,A3004,Undirected,3
A1818,A3554,Undirected,1
A1725,A2430,Undirected,1
A2888,A5418,Undirected,1
A3831,A4510,Undirected,1
A448,A1390,Undirected,1
A2014,A4337,Undirected,1
A1395,A1635,Undirected,1
A2514,A2560,Undirected,1
A357,A2430,Undirected,1
A1207,A5266,Undirected,1
A1368,A2603,Undirected,1
A832,A1491,Undirected,1
A1232,A1856,Undirected,2
A2193,A2800,Undirected,1
A283,A1390,Undirected,1
A673,A2602,Undirected,1
A255,A3872,Undirected,1
A438,A3201,Undirected,2
A1897,A3554,Undirected,1
A242,A4058,Undirected,2
A345,A4057,Undirected,1
A904,A1348,Undirected,1
A3004,A3445,Undirected,3
A55,A5203,Undirected,1
A2086,A4409,Undirected,1
A1312,A1831,Undirected,1
A3673,A4705,Undirected,1
A3004,A4624,Undirected,1
A3270,A3934,Undirected,2
A3117,A4260,Undirected,1
A4131,A5214,Undirected,1
A988,A1368,Undirected,1
A1390,A1898,Undirected,1
A2316,A2319,Undirected,1
A907,A3962,Undirected,1
A2427,A5107,Undirected,2
A1599,A4384,Undirected,1
A165,A1829,Undirected,2
A523,A4705,Undirected,1
A1932,A4131,Undirected,1
A2715,A2841,Undirected,1
A974,A3748,Undirected,1
A1148,A2074,Undirected,1
A1348,A3932,Undirected,1
A1725,A2427,Undirected,15
A1279,A4336,Undirected,1
A988,A1961,Undirected,1
A275,A2568,Undirected,1
A1262,A4031,Undirected,1
A2459,A3639,Undirected,1
A526,A2998,Undirected,1
A1343,A4802,Undirected,1
A255,A5120,Undirected,1
A1749,A2478,Undirected,2
A357,A2427,Undirected,3
A1326,A3806,Undirected,1
A598,A4409,Undirected,1
A2425,A5099,Undirected,1
A4236,A5418,Undirected,1
A3793,A4506,Undirected,1
A4025,A5359,Undirected,1
A297,A3962,Undirected,1
A2917,A4703,Undirected,1
A679,A3554,Undirected,1
A255,A2456,Undirected,1
A44,A5284,Undirected,1
A255,A908,Undirected,1
A3213,A4117,Undirected,1
A55,A5378,Undirected,1
A2862,A4058,Undirected,1
A3351,A3388,Undirected,1
A1599,A1790,Undirected,7
A2071,A2862,Undirected,1
A1815,A4000,Undirected,1
A4315,A5303,Undirected,1
A1274,A3004,Undirected,1
A2132,A2197,Undirected,1
A2484,A5357,Undirected,1
A163,A459,Undirected,1
A2133,A3359,Undirected,1
A278,A4330,Undirected,1
A2789,A3280,Undirected,1
A2218,A3979,Undirected,1
A1099,A5256,Undirected,1
A232,A1275,Undirected,1
A442,A5053,Undirected,1
A3376,A3806,Undirected,1
A1312,A4952,Undirected,2
A1413,A2427,Undirected,3
A30,A3004,Undirected,3
A3872,A3971,Undirected,1
A2572,A5397,Undirected,3
A1637,A4058,Undirected,2
A1616,A2054,Undirected,1
A2572,A4982,Undirected,1
A2133,A3004,Undirected,1
A2312,A2660,Undirected,1
A3561,A5321,Undirected,1
A1983,A2958,Undirected,1
A1936,A2208,Undirected,1
A2842,A4705,Undirected,1
A430,A1554,Undirected,1
A2014,A3745,Undirected,3
A297,A357,Undirected,2
A2425,A2702,Undirected,1
A1768,A3443,Undirected,1
A1662,A3131,Undirected,1
A1853,A5454,Undirected,1
A702,A3932,Undirected,1
A1428,A4967,Undirected,1
A1599,A2570,Undirected,1
A3934,A4991,Undirected,1
A2007,A2427,Undirected,1
A912,A1262,Undirected,1
A779,A1170,Undirected,1
A811,A4802,Undirected,1
A1390,A4705,Undirected,3
A1599,A1634,Undirected,1
A4131,A4976,Undirected,1
A1615,A2429,Undirected,1
A4316,A5418,Undirected,1
A1618,A2430,Undirected,16
A1618,A5011,Undirected,1
A255,A3526,Undirected,1
A1368,A3932,Undirected,1
A1824,A2478,Undirected,1
A248,A1725,Undirected,3
A1312,A5418,Undirected,6
A4336,A4414,Undirected,1
A1749,A3560,Undirected,1
A1394,A3560,Undirected,1
A26,A314,Undirected,1
A1677,A3004,Undirected,1
A4058,A4860,Undirected,1
A2427,A3056,Undirected,1
A1275,A5303,Undirected,1
A297,A4337,Undirected,1
A282,A802,Undirected,1
A873,A3665,Undirected,1
A936,A5418,Undirected,2
A1790,A1820,Undirected,1
A1897,A2692,Undirected,1
A1394,A3973,Undirected,1
A363,A1662,Undirected,1
A3932,A4000,Undirected,1
A297,A795,Undirected,1
A1236,A1326,Undirected,1
A2656,A3206,Undirected,1
A438,A5381,Undirected,1
A1326,A3831,Undirected,1
A437,A3745,Undirected,1
A26,A3932,Undirected,1
A297,A2167,Undirected,1
A4054,A4057,Undirected,1
A2602,A4054,Undirected,1
A4108,A5401,Undirected,1
A1027,A2012,Undirected,1
A2356,A4413,Undirected,1
A1662,A4595,Undirected,1
A3962,A4058,Undirected,4
A1279,A2427,Undirected,1
A3201,A3554,Undirected,1
A564,A2955,Undirected,1
A1419,A3445,Undirected,1
A1639,A3004,Undirected,2
A651,A5208,Undirected,1
A377,A936,Undirected,1
A1618,A2427,Undirected,25
A2074,A4538,Undirected,1
A908,A4054,Undirected,1
A1191,A1537,Undirected,1
A110,A2616,Undirected,1
A845,A1325,Undirected,1
A189,A1599,Undirected,1
A4309,A5071,Undirected,1
A646,A3868,Undirected,1
A670,A2478,Undirected,1
A792,A2862,Undirected,1
A3787,A4337,Undirected,1
A2396,A2603,Undirected,1
A1624,A2522,Undirected,1
A1420,A3666,Undirected,1
A912,A1368,Undirected,1
A2603,A5195,Undirected,1
A4336,A5418,Undirected,1
A2616,A4054,Undirected,1
A1340,A1383,Undirected,1
A55,A3076,Undirected,1
A444,A2603,Undirected,1
A42,A4609,Undirected,1
A1812,A3445,Undirected,1
A2615,A3004,Undirected,1
A2132,A5278,Undirected,1
A2955,A4705,Undirected,1
A81,A1170,Undirected,1
A1537,A2970,Undirected,1
A2983,A5045,Undirected,1
A1515,A2694,Undirected,1
A437,A888,Undirected,1
A438,A4336,Undirected,3
A1706,A2071,Undirected,1
A406,A1965,Undirected,1
A2236,A3650,Undirected,1
A3561,A4108,Undirected,1
A3128,A3716,Undirected,1
A1223,A4337,Undirected,1
A1368,A5241,Undirected,1
A297,A5394,Undirected,1
A1236,A1368,Undirected,1
A1285,A3962,Undirected,1
A783,A4947,Undirected,1
A2657,A5418,Undirected,1
A1790,A2923,Undirected,1
A1725,A2809,Undirected,1
A375,A2809,Undirected,1
A4058,A4428,Undirected,1
A46,A1726,Undirected,1
A3680,A4424,Undirected,1
A2177,A4239,Undirected,1
A974,A1368,Undirected,2
A1390,A1702,Undirected,1
A2074,A4991,Undirected,1
A2572,A5246,Undirected,1
A285,A710,Undirected,1
A1618,A4752,Undirected,1
A2572,A4624,Undirected,1
A2260,A2316,Undirected,1
A905,A5412,Undirected,1
A1599,A3793,Undirected,1
A721,A4409,Undirected,1
A248,A5401,Undirected,1
A2430,A5364,Undirected,1
A2427,A4629,Undirected,1
A1690,A4973,Undirected,1
A353,A1358,Undirected,1
A3045,A3727,Undirected,1
A779,A2304,Undirected,1
A1120,A1725,Undirected,1
A1815,A2014,Undirected,1
A1312,A1637,Undirected,1
A3280,A4185,Undirected,1
A3748,A4705,Undirected,3
A1657,A2694,Undirected,1
A3102,A5418,Undirected,1
A1898,A2568,Undirected,1
A1325,A1536,Undirected,1
A1897,A4959,Undirected,1
A1618,A1649,Undirected,2
A1725,A3962,Undirected,6
A3004,A4229,Undirected,1
A375,A3962,Undirected,1
A2373,A2429,Undirected,1
A1804,A4409,Undirected,1
A752,A1948,Undirected,1
A3554,A5189,Undirected,1
A2014,A3421,Undirected,1
A3280,A3932,Undirected,1
A1662,A2038,Undirected,1
A881,A2478,Undirected,1
A1790,A3554,Undirected,4
A1181,A5144,Undirected,1
A679,A1727,Undirected,1
A434,A908,Undirected,1
A904,A2923,Undirected,1
A278,A2427,Undirected,1
A447,A1622,Undirected,1
A80,A574,Undirected,1
A2791,A3004,Undirected,1
A3280,A5418,Undirected,10
A1170,A2315,Undirected,1
A1287,A3201,Undirected,1
A779,A1312,Undirected,2
A879,A1467,Undirected,1
A2319,A2374,Undirected,1
A1962,A2427,Undirected,1
A1599,A4705,Undirected,3
A97,A5051,Undirected,1
A811,A1262,Undirected,2
A297,A3226,Undirected,1
A567,A1853,Undirected,1
A1312,A3155,Undirected,1
A255,A1622,Undirected,1
A1170,A2530,Undirected,2
A1342,A1960,Undirected,1
A1383,A3745,Undirected,1
A3290,A4705,Undirected,2
A908,A2634,Undirected,1
A1326,A2478,Undirected,1
A3242,A3973,Undirected,1
A3206,A4058,Undirected,1
A82,A1790,Undirected,1
A2114,A5336,Undirected,1
A1725,A3206,Undirected,1
A2248,A5418,Undirected,1
A971,A2427,Undirected,1
A1427,A1515,Undirected,1
A1624,A4681,Undirected,1
A651,A3004,Undirected,1
A278,A1681,Undirected,1
A353,A1815,Undirected,1
A222,A4538,Undirected,1
A526,A1818,Undirected,1
A1815,A2074,Undirected,2
A1880,A2952,Undirected,1
A2014,A2599,Undirected,1
A2316,A3004,Undirected,1
A936,A2193,Undirected,1
A3461,A4052,Undirected,1
A1599,A3351,Undirected,1
A1702,A1824,Undirected,1
A3204,A4064,Undirected,1
A26,A4306,Undirected,1
A978,A3242,Undirected,1
A3515,A4273,Undirected,1
A2529,A2771,Undirected,1
A1291,A1486,Undirected,1
A275,A375,Undirected,1
A273,A2590,Undirected,1
A915,A5418,Undirected,1
A2761,A5230,Undirected,1
A74,A2060,Undirected,1
A912,A3545,Undirected,1
A4409,A5208,Undirected,1
A2616,A3046,Undirected,1
A2114,A4336,Undirected,1
A2304,A5158,Undirected,2
A506,A3161,Undirected,1
A317,A2154,Undirected,1
A345,A2110,Undirected,1
A264,A1622,Undirected,1
A375,A795,Undirected,1
A405,A4798,Undirected,1
A3337,A5333,Undirected,1
A261,A4054,Undirected,1
A1205,A4705,Undirected,1
A2791,A4860,Undirected,1
A1815,A3834,Undirected,1
A2922,A3445,Undirected,1
A1515,A1983,Undirected,1
A2783,A3207,Undirected,1
A438,A1326,Undirected,5
A3201,A4690,Undirected,1
A2570,A3004,Undirected,2
A2087,A2917,Undirected,1
A2514,A3919,Undirected,1
A3580,A4336,Undirected,1
A1021,A3004,Undirected,2
A1067,A1657,Undirected,1
A726,A1071,Undirected,1
A3521,A4382,Undirected,1
A1342,A1657,Undirected,1
A4409,A4577,Undirected,1
A297,A3146,Undirected,1
A506,A2376,Undirected,1
A2033,A2656,Undirected,1
A2531,A3201,Undirected,1
A1790,A3651,Undirected,1
A679,A4510,Undirected,1
A32,A255,Undirected,1
A1657,A1708,Undirected,1
A506,A2236,Undirected,1
A1618,A3962,Undirected,5
A2427,A4538,Undirected,2
A896,A5271,Undirected,1
A506,A2572,Undirected,1
A1618,A3442,Undirected,1
A574,A1490,Undirected,1
A678,A3962,Undirected,1
A954,A2167,Undirected,1
A248,A2444,Undirected,1
A375,A5297,Undirected,1
A2853,A4705,Undirected,1
A4336,A4772,Undirected,1
A3004,A3329,Undirected,1
A1815,A5397,Undirected,1
A1312,A1989,Undirected,1
A1129,A2856,Undirected,1
A1312,A2245,Undirected,2
A73,A3004,Undirected,1
A1831,A3554,Undirected,1
A2917,A3093,Undirected,1
A670,A1236,Undirected,1
A248,A844,Undirected,1
A282,A1275,Undirected,1
A204,A3445,Undirected,1
A2427,A3554,Undirected,3
A1359,A3716,Undirected,1
A3434,A3554,Undirected,1
A1368,A3373,Undirected,1
A1983,A2977,Undirected,1
A2054,A5418,Undirected,1
A1326,A5337,Undirected,1
A221,A4950,Undirected,1
A1999,A2922,Undirected,1
A4058,A4058,Undirected,5
A737,A2681,Undirected,1
A1275,A1615,Undirected,1
A908,A3940,Undirected,1
A4022,A5418,Undirected,1
A1085,A1599,Undirected,1
A3050,A4180,Undirected,1
A1815,A2210,Undirected,1
A908,A1962,Undirected,1
A273,A4291,Undirected,1
A4330,A5401,Undirected,1
A4284,A4409,Undirected,1
A4110,A4202,Undirected,1
A297,A954,Undirected,1
A2608,A4106,Undirected,1
A385,A1099,Undirected,1
A802,A3751,Undirected,1
A152,A1236,Undirected,1
A2282,A3645,Undirected,1
A3004,A3934,Undirected,1
A1664,A1853,Undirected,1
A285,A4184,Undirected,1
A1460,A2413,Undirected,1
A4065,A4116,Undirected,1
A651,A4705,Undirected,2
A3279,A4797,Undirected,1
A1376,A2768,Undirected,1
A1618,A3206,Undirected,1
A438,A2760,Undirected,1
A5203,A5378,Undirected,1
A1725,A3745,Undirected,1
A3831,A3832,Undirected,1
A1067,A1332,Undirected,1
A2484,A4177,Undirected,1
A4427,A5442,Undirected,1
A1181,A5246,Undirected,2
A908,A4954,Undirected,1
A506,A1207,Undirected,1
A325,A3206,Undirected,1
A3348,A3977,Undirected,1
A2456,A5418,Undirected,3
A904,A1011,Undirected,1
A2245,A5246,Undirected,1
A1618,A4337,Undirected,2
A1567,A1618,Undirected,1
A297,A3544,Undirected,1
A4106,A5269,Undirected,2
A2430,A3280,Undirected,4
A1537,A2427,Undirected,2
A1666,A4445,Undirected,1
A1326,A1433,Undirected,1
A4181,A5238,Undirected,1
A1130,A4409,Undirected,1
A3280,A3280,Undirected,2
A3771,A4054,Undirected,1
A2364,A3443,Undirected,1
A3524,A4538,Undirected,1
A4829,A5146,Undirected,1
A3174,A4413,Undirected,1
A1725,A3443,Undirected,1
A2218,A4705,Undirected,1
A2998,A3701,Undirected,1
A1629,A3270,Undirected,1
A2702,A3939,Undirected,1
A3831,A3839,Undirected,1
A3053,A4058,Undirected,1
A4950,A5139,Undirected,1
A710,A2427,Undirected,1
A1312,A3744,Undirected,1
A152,A2816,Undirected,1
A248,A1897,Undirected,1
A802,A1325,Undirected,1
A255,A550,Undirected,1
A4413,A5208,Undirected,1
A2977,A4842,Undirected,1
A2602,A4108,Undirected,1
A2427,A3550,Undirected,1
A4705,A5032,Undirected,1
A1413,A3894,Undirected,1
A1332,A1804,Undirected,1
A2996,A3932,Undirected,1
A273,A4054,Undirected,1
A702,A5267,Undirected,1
A3957,A4108,Undirected,1
A2530,A4709,Undirected,1
A1637,A2304,Undirected,1
A4904,A5271,Undirected,1
A264,A1749,Undirected,1
A3724,A3872,Undirected,1
A1,A3004,Undirected,1
A1824,A3376,Undirected,1
A2478,A5418,Undirected,4
A3004,A3187,Undirected,1
A3213,A4291,Undirected,1
A2868,A4490,Undirected,1
A2158,A3411,Undirected,1
A1120,A1349,Undirected,1
A1749,A5284,Undirected,1
A1076,A3793,Undirected,1
A2842,A4798,Undirected,1
A795,A3932,Undirected,1
A699,A1983,Undirected,1
A904,A1727,Undirected,1
A1815,A3445,Undirected,3
A438,A3962,Undirected,2
A364,A1749,Undirected,1
A1348,A1417,Undirected,1
A2528,A3534,Undirected,1
A2430,A3373,Undirected,1
A795,A1275,Undirected,1
A1815,A4624,Undirected,1
A461,A4474,Undirected,1
A2429,A2634,Undirected,1
A3831,A4430,Undirected,1
A908,A5385,Undirected,2
A3344,A5076,Undirected,1
A1170,A5420,Undirected,1
A879,A1662,Undirected,1
A1898,A5370,Undirected,1
A4337,A5397,Undirected,1
A4041,A4860,Undirected,1
A5416,A5418,Undirected,2
A1312,A4377,Undirected,2
A3004,A4420,Undirected,1
A1749,A2917,Undirected,1
A1275,A1599,Undirected,1
A459,A2805,Undirected,1
A3554,A4336,Undirected,1
A1394,A2917,Undirected,1
A3872,A5013,Undirected,1
A437,A1790,Undirected,1
A977,A2478,Undirected,1
A1312,A4686,Undirected,1
A2375,A4131,Undirected,1
A2282,A5418,Undirected,2
A387,A3824,Undirected,1
A2599,A5397,Undirected,1
A2917,A5032,Undirected,1
A3273,A3554,Undirected,1
A3376,A3680,Undirected,1
A1390,A5412,Undirected,1
A4397,A4409,Undirected,1
A2904,A4653,Undirected,1
A670,A3376,Undirected,1
A3771,A4797,Undirected,1
A2426,A4054,Undirected,1
A1768,A3004,Undirected,1
A2183,A3161,Undirected,1
A1465,A3206,Undirected,1
A661,A1615,Undirected,1
A1618,A3745,Undirected,1
A4058,A5385,Undirected,1
A1262,A4269,Undirected,1
A506,A1597,Undirected,1
A2304,A4278,Undirected,1
A364,A762,Undirected,1
A678,A3745,Undirected,1
A2447,A3554,Undirected,1
A248,A4054,Undirected,4
A1599,A2288,Undirected,1
A365,A3868,Undirected,1
A1025,A1725,Undirected,1
A2319,A5212,Undirected,1
A1790,A2570,Undirected,1
A1727,A3331,Undirected,1
A2074,A4531,Undirected,1
A564,A4555,Undirected,1
A3962,A4110,Undirected,1
A4054,A4705,Undirected,2
A1348,A1815,Undirected,1
A1622,A1749,Undirected,1
A1725,A3421,Undirected,1
A564,A2210,Undirected,1
A1599,A2572,Undirected,1
A444,A1725,Undirected,2
A2415,A4031,Undirected,1
A1057,A5162,Undirected,1
A2210,A3837,Undirected,1
A2014,A3004,Undirected,2
A1448,A1639,Undirected,1
A4397,A5162,Undirected,1
A1275,A3131,Undirected,1
A3962,A4180,Undirected,1
A1657,A2429,Undirected,2
A1087,A5418,Undirected,1
A1348,A1594,Undirected,1
A1460,A3793,Undirected,1
A1312,A4056,Undirected,1
A1394,A1699,Undirected,1
A438,A4337,Undirected,3
A2430,A2791,Undirected,1
A1824,A3952,Undirected,1
A1940,A2603,Undirected,1
A140,A4577,Undirected,1
A907,A1790,Undirected,1
A1170,A5333,Undirected,1
A886,A5223,Undirected,1
A1725,A3564,Undirected,1
A1936,A4538,Undirected,1
A2791,A4058,Undirected,1
A1616,A5189,Undirected,2
A1599,A4815,Undirected,1
A1749,A5189,Undirected,2
A761,A1390,Undirected,1
A1236,A3554,Undirected,1
A998,A3300,Undirected,1
A4276,A4705,Undirected,1
A1857,A4538,Undirected,1
A3255,A5256,Undirected,1
A1554,A3962,Undirected,1
A1725,A1725,Undirected,1
A905,A3934,Undirected,1
A297,A1662,Undirected,1
A3344,A3932,Undirected,1
A444,A3983,Undirected,1
A1930,A4278,Undirected,1
A297,A1790,Undirected,2
A3280,A5401,Undirected,2
A1725,A4424,Undirected,1
A2342,A2427,Undirected,1
A1191,A3290,Undirected,1
A1725,A2956,Undirected,1
A4200,A4904,Undirected,1
A1618,A4811,Undirected,1
A301,A1417,Undirected,1
A1262,A1510,Undirected,1
A3808,A4058,Undirected,1
A2050,A2616,Undirected,1
A1312,A1815,Undirected,3
A1205,A2572,Undirected,1
A2009,A2572,Undirected,1
A1815,A2902,Undirected,1
A2977,A3932,Undirected,1
A3735,A3745,Undirected,2
A248,A1274,Undirected,1
A2304,A5397,Undirected,1
A2235,A2908,Undirected,1
A936,A3977,Undirected,1
A1537,A3962,Undirected,1
A74,A918,Undirected,1
A1790,A1804,Undirected,3
A3554,A5256,Undirected,1
A285,A5345,Undirected,1
A1657,A2656,Undirected,1
A1618,A4946,Undirected,1
A2743,A4054,Undirected,1
A363,A2572,Undirected,1
A372,A3716,Undirected,1
A364,A3934,Undirected,1
A1824,A4555,Undirected,1
A2977,A5418,Undirected,5
A1815,A3394,Undirected,2
A3004,A4976,Undirected,1
A1326,A3376,Undirected,2
A1637,A5060,Undirected,1
A651,A2404,Undirected,1
A779,A5418,Undirected,2
A803,A1325,Undirected,1
A1897,A3705,Undirected,1
A1839,A4947,Undirected,1
A1880,A2456,Undirected,1
A1983,A4409,Undirected,1
A1247,A5364,Undirected,1
A2958,A3645,Undirected,1
A1703,A4555,Undirected,1
A2470,A3004,Undirected,1
A1718,A3440,Undirected,2
A1146,A1942,Undirected,1
A1312,A1853,Undirected,1
A375,A4800,Undirected,1
A2012,A2862,Undirected,1
A670,A1394,Undirected,1
A1824,A5189,Undirected,1
A1223,A2470,Undirected,1
A1536,A1818,Undirected,1
A1262,A3938,Undirected,1
A2014,A4705,Undirected,2
A2525,A3831,Undirected,1
A2304,A4430,Undirected,1
A2970,A3204,Undirected,1
A1454,A2430,Undirected,1
A19,A1057,Undirected,1
A79,A3932,Undirected,1
A4106,A4269,Undirected,1
A438,A3894,Undirected,1
A1509,A1960,Undirected,1
A2570,A3872,Undirected,1
A1422,A2830,Undirected,1
A4192,A4419,Undirected,1
A3040,A3089,Undirected,1
A297,A3004,Undirected,7
A2074,A5115,Undirected,1
A2396,A5208,Undirected,1
A2304,A2862,Undirected,1
A2917,A5092,Undirected,1
A183,A1469,Undirected,1
A261,A3771,Undirected,1
A506,A2660,Undirected,1
A353,A1618,Undirected,1
A3962,A5173,Undirected,1
A1417,A5256,Undirected,2
A2817,A4761,Undirected,1
A79,A5418,Undirected,1
A536,A2304,Undirected,1
A459,A1898,Undirected,1
A3156,A3280,Undirected,2
A2129,A4476,Undirected,1
A2800,A3977,Undirected,1
A2353,A2353,Undirected,1
A268,A5418,Undirected,1
A4057,A4058,Undirected,1
A533,A2372,Undirected,1
A1618,A3564,Undirected,1
A1843,A2425,Undirected,1
A1012,A1898,Undirected,1
A1382,A1599,Undirected,1
A2427,A4113,Undirected,1
A2514,A3004,Undirected,1
A4054,A4725,Undirected,1
A297,A4087,Undirected,1
A3606,A5418,Undirected,2
A1454,A2427,Undirected,1
A4220,A5278,Undirected,1
A1368,A4291,Undirected,1
A678,A1725,Undirected,1
A1241,A3004,Undirected,3
A936,A3751,Undirected,1
A2012,A3445,Undirected,1
A2917,A4776,Undirected,1
A1576,A3845,Undirected,1
A1815,A3787,Undirected,1
A1368,A1897,Undirected,1
A3509,A4694,Undirected,1
A1790,A1930,Undirected,1
A4705,A4829,Undirected,1
A174,A438,Undirected,1
A3872,A5388,Undirected,1
A844,A4054,Undirected,1
A1897,A2221,Undirected,1
A881,A1394,Undirected,1
A2387,A3468,Undirected,1
A1963,A2032,Undirected,1
A1624,A5383,Undirected,1
A3639,A4031,Undirected,1
A904,A1639,Undirected,1
A4274,A5357,Undirected,1
A886,A2770,Undirected,1
A285,A1262,Undirected,1
A1615,A3554,Undirected,2
A222,A737,Undirected,1
A2427,A2955,Undirected,1
A1326,A2917,Undirected,2
A5144,A5381,Undirected,1
A1064,A1766,Undirected,1
A415,A4705,Undirected,1
A912,A4690,Undirected,1
A444,A2514,Undirected,1
A1223,A3004,Undirected,1
A2317,A4054,Undirected,1
A1936,A5058,Undirected,1
A255,A4952,Undirected,1
A726,A2603,Undirected,1
A564,A4527,Undirected,1
A1067,A3932,Undirected,1
A1699,A4776,Undirected,1
A1262,A2603,Undirected,1
A2427,A4533,Undirected,1
A248,A2396,Undirected,2
A36,A1825,Undirected,1
A364,A1831,Undirected,1
A2682,A3962,Undirected,1
A1897,A2572,Undirected,1
A2470,A4923,Undirected,1
A3362,A4308,Undirected,1
A528,A3004,Undirected,1
A1181,A1326,Undirected,1
A1395,A4705,Undirected,1
A2304,A5269,Undirected,1
A3612,A5358,Undirected,1
A2958,A5418,Undirected,1
A1486,A3554,Undirected,1
A1326,A2254,Undirected,1
A2140,A3046,Undirected,1
A2470,A4705,Undirected,2
A1681,A2132,Undirected,1
A276,A2770,Undirected,1
A3443,A3932,Undirected,2
A947,A5214,Undirected,1
A4658,A4949,Undirected,1
