Unique Identifier,episode_ref,track_name,date,castaway_ref,std_artist,std_name
20145,2519,My Mammy by Al Jolson,7/13/1963,1523,al jolson,ken dodd
20146,2519,Im Chambre Separee (from Der Opernball) by Richard Heuberger,7/13/1963,1523,richard heuberger,ken dodd
20147,2519,Our Love is Here to Stay by Frank Sinatra,7/13/1963,1523,frank sinatra,ken dodd
20148,2519,O Sole Mio by Beniamino Gigli,7/13/1963,1523,beniamino gigli,ken dodd
20149,2520,Serenade No. 13 in G major 'Eine kleine Nachtmusik' by Wolfgang Amadeus Mozart,7/8/1963,1488,wolfgang amadeus mozart,juliette greco
20150,2520,I Wanna Be Around by Tony Bennett,7/8/1963,1488,tony bennett,juliette greco
20151,2520,Piano Concerto No. 23 in A major by Wolfgang Amadeus Mozart,7/8/1963,1488,wolfgang amadeus mozart,juliette greco
20152,2520,You've Changed by Billie Holiday,7/8/1963,1488,billie holiday,juliette greco
20153,2520,Will o' the Wisp by Charlie Parker's Reboppers,7/8/1963,1488,charlie parker,juliette greco
20154,2520,"Oh, Susannah by The Dave Brubeck Quartet",7/8/1963,1488,dave brubeck,juliette greco
20155,2520,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",7/8/1963,1488,johann sebastian bach,juliette greco
20156,2520,Symphony No. 7 in A major by Ludwig van Beethoven,7/8/1963,1488,ludwig van beethoven,juliette greco
20157,2521,Die Meistersinger von Nürnberg Act 3 Prelude,7/1/1963,335,richard wagner act 3,boyd neel
20158,2521,"Piano Sonata No. 21 in B flat major, D960 by Franz Schubert",7/1/1963,335,franz schubert,boyd neel
20159,2521,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,7/1/1963,335,wolfgang amadeus mozart,boyd neel
20160,2521,Variations On A Theme Of Frank Bridge by Benjamin Britten,7/1/1963,335,benjamin britten,boyd neel
20161,2521,"String Quartet No. 16 in F major, Op. 135 by Ludwig van Beethoven",7/1/1963,335,ludwig van beethoven,boyd neel
20162,2521,Marie Theres'! Hab' mir's gelobt (Act 3 Trio) (from Der Rosenkavalier) by Richard Strauss,7/1/1963,335,richard strauss,boyd neel
20163,2521,The Irish Washerwoman by Rochester Philharmonic Orchestra,7/1/1963,335,philharmonic orchestra,boyd neel
20164,2521,"Last Spring (from Two Elegiac Melodies, Op. 34) by Edvard Grieg",7/1/1963,335,edvard grieg,boyd neel
20165,2522,Ev'ry Time We Say Goodbye by Ella Fitzgerald,6/24/1963,280,ella fitzgerald,beryl reid
20166,2522,I know that my Redeemer liveth (from Messiah) by George Frideric Handel,6/24/1963,280,george frideric handel,beryl reid
20167,2522,Shadows on the Grass by Irene Handl & Peter Sellers,6/24/1963,280,peter sellers,beryl reid
20168,2522,Kiss Me Again by Frank Sinatra,6/24/1963,280,frank sinatra,beryl reid
20169,2522,Summer Night On The River by Frederick Delius,6/24/1963,280,frederick delius,beryl reid
20170,2522,I'm The Guy Who Found The Lost Chord by Jimmy Durante,6/24/1963,280,jimmy durante,beryl reid
20171,2522,Nessun dorma by Giacomo Puccini,6/24/1963,280,giacomo puccini,beryl reid
20172,2522,Orchestral Suite No. 3 in D major by Johann Sebastian Bach,6/24/1963,280,johann sebastian bach,beryl reid
20173,2523,Moonlight Serenade by Glenn Miller Orchestra,6/17/1963,1345,glenn miller,joe loss
20174,2523,Now You Has Jazz by Bing Crosby & Louis Armstrong,6/17/1963,1345,louis armstrong,joe loss
20175,2523,Clair de lune (from Suite bergamasque) by Claude Debussy,6/17/1963,1345,claude debussy,joe loss
20176,2523,Begin the Beguine by Joe Loss and His Band,6/17/1963,1345,joe loss and his band,joe loss
20177,2523,Kol Nidrei by Jan Peerce,6/17/1963,1345,jan peerce,joe loss
20178,2523,Let's Twist Again by Chubby Checker,6/17/1963,1345,chubby checker,joe loss
20179,2523,Vesti la giubba (from Pagliacci) by Ruggero Leoncavallo,6/17/1963,1345,ruggero leoncavallo,joe loss
20180,2523,In the Mood by Joe Loss & His Orchestra,6/17/1963,1345,joe loss his orchestra,joe loss
20181,2524,Hungarian Rhapsody No. 2 by Franz Liszt,6/10/1963,862,franz liszt,eva bartok
20182,2524,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,6/10/1963,862,ludwig van beethoven,eva bartok
20183,2524,Hungarian Airs by Magyari Imre and his Hungarian Gypsy Orchestra,6/10/1963,862,magyari imre,eva bartok
20184,2524,Sevillanas de triana by Los Macarenos,6/10/1963,862,los macarenos,eva bartok
20185,2524,Summertime (from Porgy & Bess) by George Gershwin,6/10/1963,862,george gershwin,eva bartok
20186,2524,Brandenburg Concerto No. 3 in G major by Johann Sebastian Bach,6/10/1963,862,johann sebastian bach,eva bartok
20187,2524,Symphony No. 7 in A major by Ludwig van Beethoven,6/10/1963,862,ludwig van beethoven,eva bartok
20188,2524,I Believe by Frankie Laine,6/10/1963,862,frankie laine,eva bartok
20189,2525,Waiting for Johnny to Come Home by Cleo Laine,6/3/1963,237,cleo laine,barry bucknell
20190,2525,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",6/3/1963,237,johann sebastian bach,barry bucknell
20191,2525,Mah Lindy Lou by Paul Robeson,6/3/1963,237,paul robeson,barry bucknell
20192,2525,Introduction and Allegro by Maurice Ravel,6/3/1963,237,maurice ravel,barry bucknell
20193,2525,"Nightingale, Don't Wake the Soldiers by Red Banner Song & Dance Ensemble",6/3/1963,237,red banner song dance ensemble,barry bucknell
20194,2525,Rondeau by Henry Purcell/A. Coates,6/3/1963,237,henry purcell,barry bucknell
20195,2525,Russo Suite No 2 (Opus 8) by Bill's Blues,6/3/1963,237,bill s blues,barry bucknell
20196,2525,Violin Concerto in D major by Ludwig van Beethoven,6/3/1963,237,ludwig van beethoven,barry bucknell
20197,2526,"Leise, leise, fromme Weise (from Der Freischütz) by Carl Maria von Weber",5/27/1963,316,carl maria von weber,birgit nilsson
20198,2526,"Die Forelle (The Trout), D550 by Franz Schubert",5/27/1963,316,franz schubert,birgit nilsson
20199,2526,I Could Have Danced All Night by Birgit Nilsson,5/27/1963,316,birgit nilsson,birgit nilsson
20200,2526,Nessun dorma by Giacomo Puccini,5/27/1963,316,giacomo puccini,birgit nilsson
20201,2526,"I love but thee (Jeg elsker dig), Op. 5/3 by Edvard Grieg",5/27/1963,316,edvard grieg,birgit nilsson
20202,2526,Act 3 Love Duet (from Siegfried),5/27/1963,316,love duet,birgit nilsson
20203,2526,Salome by Richard Strauss,5/27/1963,316,richard strauss,birgit nilsson
20204,2526,Liebestod (from Tristan und Isolde),5/27/1963,316,richard wagner,birgit nilsson
20205,2527,Oboe Concerto in C major by Wolfgang Amadeus Mozart,5/20/1963,2379,wolfgang amadeus mozart,rowland emett
20206,2527,"Die Forelle (The Trout), D550 by Franz Schubert",5/20/1963,2379,franz schubert,rowland emett
20207,2527,Symphony No. 2 in D major by Johannes Brahms,5/20/1963,2379,johannes brahms,rowland emett
20208,2527,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,5/20/1963,2379,sergey rachmaninov,rowland emett
20209,2527,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,5/20/1963,2379,johann sebastian bach,rowland emett
20210,2527,"String Quartet No. 8 In E minor, Op. 59/2 'Rasumovsky' by Ludwig van Beethoven",5/20/1963,2379,ludwig van beethoven,rowland emett
20211,2527,The Owl and the Pussycat by Elton Hayes,5/20/1963,2379,elton hayes,rowland emett
20212,2527,Arrival of the Queen of Sheba (from Solomon) by George Frideric Handel,5/20/1963,2379,george frideric handel,rowland emett
20213,2528,Manhattan by Victor Silvester & The Silver Strings Orchestra,5/13/1963,914,the victor silvester orchestra,frank worrell
20214,2528,Federation by Mighty Sparrow,5/13/1963,914,mighty sparrow,frank worrell
20216,2528,(There'll Be Bluebirds Over) The White Cliffs of Dover by Vera Lynn,5/13/1963,914,vera lynn,frank worrell
20217,2528,April in Portugal by The Mantovani Orchestra,5/13/1963,914,the mantovani orchestra,frank worrell
20218,2528,Waltzing Matilda by Peter Jackson,5/13/1963,914,peter jackson,frank worrell
20219,2528,It Happened in Monterey by Frank Sinatra,5/13/1963,914,frank sinatra,frank worrell
20220,2528,Londonderry Air (Danny Boy) by Reg Owen & His Orchestra,5/13/1963,914,reg owen his orchestra,frank worrell
20221,2529,The Wedding Of Sandy McNab by Sir Harry Lauder,5/6/1963,2181,sir harry lauder,professor l dudley stamp
20222,2529,Il Bacio by Erna Sack,5/6/1963,2181,erna sack,professor l dudley stamp
20223,2529,The Blue Danube by Johann Strauss II,5/6/1963,2181,johann strauss ii,professor l dudley stamp
20224,2529,"Waltz in E flat major, Op. 18",5/6/1963,2181,waltz in e flat major op 18,professor l dudley stamp
20225,2529,Morning (from Peer Gynt Suite No. 1) by Edvard Grieg,5/6/1963,2181,edvard grieg,professor l dudley stamp
20226,2529,Bali Ha'i by Muriel Smith,5/6/1963,2181,muriel smith,professor l dudley stamp
20227,2529,Fantasia On Greensleeves by Ralph Vaughan Williams,5/6/1963,2181,ralph vaughan williams,professor l dudley stamp
20228,2529,Hallelujah Chorus (from Messiah) by George Frideric Handel,5/6/1963,2181,george frideric handel,professor l dudley stamp
20229,2530,The Boy Next Door by Bobby Hackett,4/29/1963,968,bobby hackett,george chisholm
20230,2530,Arabesque No. 1 by Claude Debussy,4/29/1963,968,claude debussy,george chisholm
20231,2530,Thanks A Million by Louis Armstrong & His Orchestra,4/29/1963,968,louis armstrong,george chisholm
20232,2530,Horn Concerto No. 4 In E flat major by Wolfgang Amadeus Mozart,4/29/1963,968,wolfgang amadeus mozart,george chisholm
20233,2530,The Sewers of the Strand by Spike Milligan,4/29/1963,968,spike milligan,george chisholm
20234,2530,I Got Rhythm by Ella Fitzgerald,4/29/1963,968,ella fitzgerald,george chisholm
20235,2530,Don't Tell a Man about His Woman by Jack Teagarden,4/29/1963,968,jack teagarden,george chisholm
20236,2530,"Humoresque in G flat major, Op. 101/7 by Antonín Dvořák",4/29/1963,968,antonin dvorak,george chisholm
20237,2531,Take the A Train by The Dave Brubeck Quartet,4/22/1963,1758,dave brubeck,marjorie proops
20238,2531,Una furtiva lagrima (from L'Elisir d'amore) by Gaetano Donizetti,4/22/1963,1758,gaetano donizetti,marjorie proops
20239,2531,Ev'ry Time We Say Goodbye by Ella Fitzgerald,4/22/1963,1758,ella fitzgerald,marjorie proops
20240,2531,Tau Mafatu by Eddie Lund and his Tahitians,4/22/1963,1758,eddie lund and his tahitians,marjorie proops
20241,2531,Violin Concerto No. 1 in D major by Sergei Prokofiev,4/22/1963,1758,sergei prokofiev,marjorie proops
20242,2531,My Kind of Girl by Frank Sinatra,4/22/1963,1758,frank sinatra,marjorie proops
20243,2531,Somewhere by Reri Grist,4/22/1963,1758,reri grist,marjorie proops
20244,2531,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,4/22/1963,1758,ludwig van beethoven,marjorie proops
20245,2532,The Old Rugged Cross by Ballarat City Choir,4/15/1963,596,ballarat city choir,david frost
20246,2532,Charlie by Georges Delerue,4/15/1963,596,georges delerue,david frost
20247,2532,Aftermyth of War by Alan Bennett,4/15/1963,596,alan bennett,david frost
20248,2532,That Was the Week That Was by Millicent Martin and Others,4/15/1963,596,millicent martin,david frost
20249,2532,Just in Time by The Oscar Peterson Trio,4/15/1963,596,oscar peterson,david frost
20250,2532,St Louis Blues by Helen Shapiro,4/15/1963,596,helen shapiro,david frost
20251,2532,Everything I've Got by Joanie Sommers,4/15/1963,596,joanie sommers,david frost
20252,2532,"Non, Je Ne Regrette Rien by Édith Piaf",4/15/1963,596,edith piaf,david frost
20253,2533,Jerusalem by Hubert Parry,4/8/1963,2748,hubert parry,ted willis
20254,2533,Songs My Mother Taught Me by Paul Robeson,4/8/1963,2748,paul robeson,ted willis
20255,2533,"Don't Have Any More, Mrs Moore by David Kossof",4/8/1963,2748,david kossof,ted willis
20256,2533,An Ordinary Copper by Jack Warner,4/8/1963,2748,jack warner,ted willis
20257,2533,Symphony No. 6 in B minor 'Pathétique' by Peter Ilyich Tchaikovsky,4/8/1963,2748,pyotr ilyich tchaikovsky,ted willis
20258,2533,Click Go the Shears by Lionel Long,4/8/1963,2748,lionel long,ted willis
20259,2533,Come Outside by Mike Sarne,4/8/1963,2748,mike sarne,ted willis
20260,2533,Symphony No. 2 in D major by Jean Sibelius,4/8/1963,2748,jean sibelius,ted willis
20261,2534,Symphony No. 3 in F major by Johannes Brahms,4/1/1963,2570,johannes brahms,sir harry whitlohn
20262,2534,Incontri by Luigi Nono,4/1/1963,2570,luigi nono,sir harry whitlohn
20263,2534,Lamaist Chanting by The History of Music in Sound: Tibet,4/1/1963,2570,the history of music in sound tibet,sir harry whitlohn
20264,2534,The Death of Lord and Lady Dalhousie by Alec Guinness,4/1/1963,2570,alec guinness,sir harry whitlohn
20265,2534,Climb Every Mountain by David Whitfield,4/1/1963,2570,david whitfield,sir harry whitlohn
20266,2534,Just a Little While to Stay Here by The Young Tuxedo Brass Band,4/1/1963,2570,the band,sir harry whitlohn
20267,2534,Closet Scene (from Hamlet) by William Shakespeare,4/1/1963,2570,william shakespeare,sir harry whitlohn
20268,2534,Montage of Lichtenstein Street Sounds by Sound Effects,4/1/1963,2570,sound effects,sir harry whitlohn
20269,2535,Nasareth by The Fron Male Voice Choir,3/25/1963,1596,the fron male voice choir,leslie gilbert illingworth
20270,2535,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,3/25/1963,1596,ludwig van beethoven,leslie gilbert illingworth
20271,2535,Polly Garter's Song (from Under Milk Wood) by Dylan Thomas,3/25/1963,1596,dylan thomas,leslie gilbert illingworth
20272,2535,Kansas City Man Blues by Wally Fawkes and his Troglodytes,3/25/1963,1596,wally fawkes and his troglodytes,leslie gilbert illingworth
20273,2535,Study by Andrés Segovia,3/25/1963,1596,andres segovia,leslie gilbert illingworth
20274,2535,Vltava (The Moldau) (from Má vlast) by Bedrich Smetana,3/25/1963,1596,bedrich smetana,leslie gilbert illingworth
20275,2535,Oh You Steppe So Wide by Sveshnikov Chorus,3/25/1963,1596,sveshnikov chorus,leslie gilbert illingworth
20276,2535,The Three Scourges by Peking Opera Emsemble,3/25/1963,1596,peking opera emsemble,leslie gilbert illingworth
20277,2536,Brandenburg Concerto No. 2 in F major by Johann Sebastian Bach,3/18/1963,759,johann sebastian bach,dudley perkins
20278,2536,Brigg Fair by Frederick Delius,3/18/1963,759,frederick delius,dudley perkins
20279,2536,Sussex Carol by King's College Chapel Choir,3/18/1963,759,king s college chapel choir,dudley perkins
20280,2536,Clarinet Quintet in A major by Wolfgang Amadeus Mozart,3/18/1963,759,wolfgang amadeus mozart,dudley perkins
20281,2536,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,3/18/1963,759,ludwig van beethoven,dudley perkins
20282,2536,Symphony No. 3 in F major by Johannes Brahms,3/18/1963,759,johannes brahms,dudley perkins
20283,2536,Dies irae (from Requiem Mass) by Giuseppe Verdi,3/18/1963,759,giuseppe verdi,dudley perkins
20284,2536,Piano Concerto No. 4 In G major by Ludwig van Beethoven,3/18/1963,759,ludwig van beethoven,dudley perkins
20285,2537,The Carousel Waltz,3/11/1963,193,the carousel waltz,arthur haynes
20286,2537,Arlette by Joe Loss & His Orchestra,3/11/1963,193,joe loss his orchestra,arthur haynes
20287,2537,The Irish are Having a Great Time Tonight by Frederick Fennell,3/11/1963,193,frederick fennell,arthur haynes
20288,2537,The Melba Waltz by The Mantovani Orchestra,3/11/1963,193,the mantovani orchestra,arthur haynes
20290,2537,Kiss Me Again by Frank Chacksfield & His Orchestra,3/11/1963,193,frank chacksfield his orchestra,arthur haynes
20291,2537,The Love For Three Oranges by Sergei Prokofiev,3/11/1963,193,sergei prokofiev,arthur haynes
20292,2537,Faraway Music by Steve Race,3/11/1963,193,steve race,arthur haynes
20293,2538,Moulin Rouge by The Mantovani Orchestra,3/4/1963,2087,the mantovani orchestra,percy thrower
20294,2538,Skaters' Waltz by Eric Robinson,3/4/1963,2087,eric robinson,percy thrower
20295,2538,Country Gardens by Percy Grainger,3/4/1963,2087,percy grainger,percy thrower
20296,2538,The Blue Danube by Johann Strauss II,3/4/1963,2087,johann strauss ii,percy thrower
20297,2538,Bobby's Girl by Susan Maughan,3/4/1963,2087,susan maughan,percy thrower
20298,2538,Sally by Gracie Fields,3/4/1963,2087,gracie fields,percy thrower
20299,2538,The Happy Wanderer by The Beverley Sisters,3/4/1963,2087,the beverley sisters,percy thrower
20300,2538,The Shrewsbury Lasses by Folk Dance Orchestra,3/4/1963,2087,folk dance orchestra,percy thrower
20301,2539,The Wasps Overture by Ralph Vaughan Williams,2/25/1963,522,ralph vaughan williams,cyril ornadel
20302,2539,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,2/25/1963,522,sergey rachmaninov,cyril ornadel
20303,2539,"O, Isis und Osiris (from The Magic Flute) by Wolfgang Amadeus Mozart",2/25/1963,522,wolfgang amadeus mozart,cyril ornadel
20304,2539,Violin Concerto No. 1 in G minor by Max Bruch,2/25/1963,522,max bruch,cyril ornadel
20305,2539,Nancy With the Laughing Face by Frank Sinatra,2/25/1963,522,frank sinatra,cyril ornadel
20306,2539,Hiawatha's Wedding Feast  Finale (from Hiawatha) by Samuel Coleridge-Taylor,2/25/1963,522,samuel coleridge taylor,cyril ornadel
20307,2539,I am so proud (from The Mikado) by Arthur Sullivan,2/25/1963,522,arthur sullivan,cyril ornadel
20308,2539,And This Is My Beloved by Doretta Morrow,2/25/1963,522,doretta morrow,cyril ornadel
20309,2540,Symphony No. 5 in C minor by Ludwig van Beethoven,2/18/1963,2204,ludwig van beethoven,quentin reynolds
20310,2540,There's a Small Hotel by Ella Fitzgerald,2/18/1963,2204,ella fitzgerald,quentin reynolds
20311,2540,Liebestod (from Tristan und Isolde),2/18/1963,2204,richard wagner,quentin reynolds
20312,2540,Underneath The Arches by Flanagan and Allen,2/18/1963,2204,flanagan and allen,quentin reynolds
20313,2540,The Rain In Spain by Rex Harrison & Julie Andrews,2/18/1963,2204,rex harrison,quentin reynolds
20314,2540,The Malayan Ambassador by Vaughn Meader,2/18/1963,2204,vaughn meader,quentin reynolds
20315,2540,A Nightingale Sang In Berkeley Square by Frank Sinatra,2/18/1963,2204,frank sinatra,quentin reynolds
