Id,Label,std_artist
60-1714,60-1714-ethel revnell,vera lynn
60-1715,60-1715-ethel revnell,pyotr ilyich tchaikovsky
60-1716,60-1716-ethel revnell,judy garland
60-1717,60-1717-ethel revnell,tony faye
60-1718,60-1718-ethel revnell,billy cotton
60-1719,60-1719-ethel revnell,ethel revnell gracie west
60-1720,60-1720-leslie baily,pyotr ilyich tchaikovsky
60-1721,60-1721-leslie baily,benjamin britten
60-1722,60-1722-leslie baily,lewis carroll
60-1723,60-1723-leslie baily,the andrews sisters
60-1724,60-1724-leslie baily,george frideric handel
60-1725,60-1725-leslie baily,arthur sullivan
60-1726,60-1726-leslie baily,edward elgar
60-1727,60-1727-leslie baily,sergey rachmaninov
60-1728,60-1728-richard attenborough,george frideric handel
60-1729,60-1729-richard attenborough,edward elgar
60-1730,60-1730-richard attenborough,pyotr ilyich tchaikovsky
60-1731,60-1731-richard attenborough,george frideric handel
60-1732,60-1732-richard attenborough,souzay baldwin
60-1733,60-1733-richard attenborough,judy garland
60-1734,60-1734-richard attenborough,ellabelle davis
60-1735,60-1735-richard attenborough,ludwig van beethoven
60-1736,60-1736-regina resnik,giuseppe verdi
60-1737,60-1737-regina resnik,johannes brahms
60-1738,60-1738-regina resnik,gaspare spontini
60-1739,60-1739-regina resnik,heitor villa lobos
60-1740,60-1740-regina resnik,ludwig van beethoven
60-1741,60-1741-regina resnik,enrico caruso
60-1742,60-1742-regina resnik,peter ustinov
60-1743,60-1743-regina resnik,pyotr ilyich tchaikovsky
60-1744,60-1744-julie andrews,andre previn
60-1745,60-1745-julie andrews,giacomo puccini
60-1746,60-1746-julie andrews,mary martin
60-1747,60-1747-julie andrews,johannes brahms
60-1748,60-1748-julie andrews,ethel merman
60-1749,60-1749-julie andrews,vincenzo bellini
60-1750,60-1750-julie andrews,david rose his orchestra
60-1751,60-1751-julie andrews,maurice ravel
60-1752,60-1752-wilson whineray,robert goulet
60-1753,60-1753-wilson whineray,kid ory s creole jazz band
60-1754,60-1754-wilson whineray,giuseppe verdi
60-1755,60-1755-wilson whineray,miriam makeba
60-1756,60-1756-wilson whineray,ella fitzgerald
60-1757,60-1757-wilson whineray,deane waretini the arawa concert party
60-1758,60-1758-wilson whineray,nina frederik
60-1759,60-1759-wilson whineray,george frideric handel
60-1760,60-1760-wilfrid brambell,ludwig van beethoven
60-1761,60-1761-wilfrid brambell,maurice chevalier
60-1762,60-1762-wilfrid brambell,maggie teyte
60-1763,60-1763-wilfrid brambell,johann sebastian bach
60-1764,60-1764-wilfrid brambell,georges bizet
60-1765,60-1765-wilfrid brambell,wolfgang amadeus mozart
60-1766,60-1766-wilfrid brambell,frank sinatra
60-1767,60-1767-wilfrid brambell,wolfgang amadeus mozart
60-1768,60-1768-sir miles thomas,david lloyd
60-1769,60-1769-sir miles thomas,florrie forde
60-1770,60-1770-sir miles thomas,jack teagarden
60-1771,60-1771-sir miles thomas,lucienne boyer
60-1772,60-1772-sir miles thomas,new bohemians
60-1773,60-1773-sir miles thomas,sid phillips
60-1774,60-1774-sir miles thomas,the melachrino strings
60-1775,60-1775-sir miles thomas,frank ifield
60-1776,60-1776-stan barstow,jerome moross
60-1777,60-1777-stan barstow,benny goodman
60-1778,60-1778-stan barstow,richard strauss
60-1779,60-1779-stan barstow,edward elgar
60-1780,60-1780-stan barstow,johannes brahms
60-1781,60-1781-stan barstow,artie shaw
60-1782,60-1782-stan barstow,jean sibelius
60-1783,60-1783-stan barstow,moose march
60-1784,60-1784-ian wallace,wally stott his orchestra
60-1785,60-1785-ian wallace,francis poulenc
60-1786,60-1786-ian wallace,ezio pinza
60-1787,60-1787-ian wallace,flanders and swann
60-1788,60-1788-ian wallace,kenneth mckellar
60-1789,60-1789-ian wallace,salli terri
60-1790,60-1790-ian wallace,gioachino rossini
60-1791,60-1791-ian wallace,ludwig van beethoven
60-1792,60-1792-rex alston,johannes brahms
60-1793,60-1793-rex alston,fred astaire
60-1794,60-1794-rex alston,king s college chapel choir
60-1795,60-1795-rex alston,humphrey lyttelton
60-1796,60-1796-rex alston,lord kitchener
60-1797,60-1797-rex alston,robert sharples
60-1798,60-1798-rex alston,the george mitchell minstrels
60-1799,60-1799-rex alston,george frideric handel
60-1800,60-1800-jim clark,glasgow orpheus choir
60-1801,60-1801-jim clark,chris barber
60-1802,60-1802-jim clark,jimmy shand
60-1803,60-1803-jim clark,billy j kramer with the dakotas
60-1804,60-1804-jim clark,gerard hoffnung
60-1805,60-1805-jim clark,william walton
60-1806,60-1806-jim clark,andy stewart
60-1807,60-1807-jim clark,peggy lee
60-1808,60-1808-david kossoff,giacomo puccini
60-1809,60-1809-david kossoff,chita rivera
60-1810,60-1810-david kossoff,edith piaf
60-1811,60-1811-david kossoff,harry belafonte
60-1812,60-1812-david kossoff,amalia rodrigues
60-1813,60-1813-david kossoff,aram khachaturian
60-1814,60-1814-david kossoff,ludwig van beethoven
60-1815,60-1815-dame edith evans,johannes brahms
60-1816,60-1816-dame edith evans,william shakespeare
60-1817,60-1817-dame edith evans,peter ustinov
60-1818,60-1818-dame edith evans,vincenzo bellini
60-1819,60-1819-dame edith evans,noel coward
60-1820,60-1820-dame edith evans,red army ensemble
60-1821,60-1821-dame edith evans,frankie laine
60-1822,60-1822-dame edith evans,ezio pinza
60-1823,60-1823-david jacobs,duke ellington
60-1824,60-1824-david jacobs,judy garland
60-1825,60-1825-david jacobs,pyotr ilyich tchaikovsky
60-1826,60-1826-david jacobs,the beatles
60-1827,60-1827-david jacobs,the choir of temple church
60-1828,60-1828-david jacobs,ella fitzgerald
60-1829,60-1829-david jacobs,erroll garner
60-1830,60-1830-david jacobs,i love you samantha
60-1831,60-1831-richard wattis,kenny ball his jazzmen
60-1832,60-1832-richard wattis,wolfgang amadeus mozart
60-1833,60-1833-richard wattis,jack cassidy
60-1834,60-1834-richard wattis,domenico modugno
60-1835,60-1835-richard wattis,marlene dietrich
60-1836,60-1836-richard wattis,sergey rachmaninov
60-1837,60-1837-richard wattis,gerard la viny
60-1838,60-1838-richard wattis,jean sibelius
60-1839,60-1839-harry wheatcroft,claude debussy
60-1840,60-1840-harry wheatcroft,arthur sullivan
60-1841,60-1841-harry wheatcroft,pyotr ilyich tchaikovsky
60-1842,60-1842-harry wheatcroft,georges bizet
60-1843,60-1843-harry wheatcroft,nikolai rimsky korsakov
60-1844,60-1844-harry wheatcroft,sergey rachmaninov
60-1845,60-1845-harry wheatcroft,frank titterton
60-1846,60-1846-harry wheatcroft,arthur sullivan
60-1847,60-1847-paul tortelier,maurice ravel
60-1848,60-1848-paul tortelier,gabriel faure
60-1849,60-1849-paul tortelier,robert schumann
60-1850,60-1850-paul tortelier,franz schubert
60-1851,60-1851-paul tortelier,ella fitzgerald
60-1852,60-1852-paul tortelier,wolfgang amadeus mozart
60-1853,60-1853-paul tortelier,johann sebastian bach
60-1854,60-1854-paul tortelier,johann sebastian bach
60-1855,60-1855-kenneth connor,i love you samantha
60-1856,60-1856-kenneth connor,augusto camacho
60-1857,60-1857-kenneth connor,jimmy durante
60-1858,60-1858-kenneth connor,the banjo kings
60-1859,60-1859-kenneth connor,frank sinatra
60-1860,60-1860-kenneth connor,ludwig van beethoven
60-1861,60-1861-kenneth connor,frédéric chopin
60-1862,60-1862-kenneth connor,royal yacht band
60-1863,60-1863-glen byam shaw,wolfgang amadeus mozart
60-1864,60-1864-glen byam shaw,angela baddeley
60-1865,60-1865-glen byam shaw,ludwig van beethoven
60-1866,60-1866-glen byam shaw,igor stravinsky
60-1867,60-1867-glen byam shaw,louis armstrong
60-1868,60-1868-glen byam shaw,louis armstrong
60-1869,60-1869-glen byam shaw,wolfgang amadeus mozart
60-1870,60-1870-glen byam shaw,at the royal albert hall
60-1871,60-1871-dorian williams,sergey rachmaninov
60-1872,60-1872-dorian williams,charles trenet
60-1873,60-1873-dorian williams,pyotr ilyich tchaikovsky
60-1874,60-1874-dorian williams,jean sibelius
60-1875,60-1875-dorian williams,giacomo puccini
60-1876,60-1876-dorian williams,edward elgar
60-1877,60-1877-dorian williams,noel coward
60-1878,60-1878-dorian williams,massed bands
60-1879,60-1879-vanessa redgrave,shirley temple
60-1880,60-1880-vanessa redgrave,francois couperin
60-1881,60-1881-vanessa redgrave,benjamin britten
60-1882,60-1882-vanessa redgrave,jeanne moreau
60-1883,60-1883-vanessa redgrave,johann sebastian bach
60-1884,60-1884-vanessa redgrave,black orpheus
60-1885,60-1885-vanessa redgrave,wolfgang amadeus mozart
60-1886,60-1886-vanessa redgrave,georges delerue
60-1887,60-1887-david wynne,wolfgang amadeus mozart
60-1888,60-1888-david wynne,ludwig van beethoven
60-1889,60-1889-david wynne,amelita galli curci
60-1890,60-1890-david wynne,the beatles
60-1891,60-1891-david wynne,heinrich schutz
60-1892,60-1892-david wynne,king s college chapel choir
60-1893,60-1893-david wynne,johann sebastian bach
60-1894,60-1894-david wynne,wolfgang amadeus mozart
60-1895,60-1895-roy macgregor hastie,beniamino gigli
60-1896,60-1896-roy macgregor hastie,antonio vivaldi
60-1897,60-1897-roy macgregor hastie,humphrey lyttelton
60-1898,60-1898-roy macgregor hastie,red army ensemble
60-1899,60-1899-roy macgregor hastie,leo delibes
60-1900,60-1900-roy macgregor hastie,barbu lautaru popular ensemble
60-1901,60-1901-roy macgregor hastie,mamadi dioubate
60-1902,60-1902-roy macgregor hastie,jean sibelius
60-1903,60-1903-dick chipperfield,ivor emmanuel
60-1904,60-1904-dick chipperfield,kenneth mckellar
60-1905,60-1905-dick chipperfield,harry secombe
60-1906,60-1906-dick chipperfield,eileen donaghy
60-1907,60-1907-dick chipperfield,brendan o dowda
60-1908,60-1908-dick chipperfield,frankie laine
60-1909,60-1909-dick chipperfield,colette renard
60-1910,60-1910-dick chipperfield,eve boswell
60-1911,60-1911-stephen grenfell,eve boswell
60-1912,60-1912-stephen grenfell,the mantovani orchestra
60-1913,60-1913-stephen grenfell,sikh regiment 2nd battalion buglers
60-1914,60-1914-stephen grenfell,george gershwin
60-1915,60-1915-stephen grenfell,i dream of jeannie with the light brown hair
60-1916,60-1916-stephen grenfell,william shakespeare
60-1917,60-1917-stephen grenfell,the melachrino strings
60-1918,60-1918-stephen grenfell,king s college chapel choir
60-1919,60-1919-percy merriman,roosters concert party and military band
60-1920,60-1920-percy merriman,edward german
60-1921,60-1921-percy merriman,webster booth
60-1922,60-1922-percy merriman,the roosters concert party
60-1923,60-1923-percy merriman,frank chacksfield his orchestra
60-1924,60-1924-percy merriman,rooster concert party
60-1925,60-1925-percy merriman,palace theatre orchestra
60-1926,60-1926-percy merriman,the roosters concert party
60-1927,60-1927-cilla black,sophie tucker
60-1928,60-1928-cilla black,rita moreno george chakiris
60-1929,60-1929-cilla black,the beatles
60-1930,60-1930-cilla black,cilla black
60-1931,60-1931-cilla black,henry mancini his orchestra
60-1932,60-1932-cilla black,frankie vaughan
60-1933,60-1933-cilla black,johann sebastian bach
60-1934,60-1934-cilla black,dinah washington
60-1935,60-1935-lord thomson of fleet,vera lynn
60-1936,60-1936-lord thomson of fleet,steve race
60-1937,60-1937-lord thomson of fleet,guy lombardo his royal canadians
60-1938,60-1938-lord thomson of fleet,rikki henderson
60-1939,60-1939-lord thomson of fleet,guy lombardo his royal canadians
60-1940,60-1940-lord thomson of fleet,ray charles
60-1941,60-1941-lord thomson of fleet,flanagan and allen
60-1942,60-1942-lord thomson of fleet,johann strauss ii
60-1943,60-1943-stratford johns,jean sibelius
60-1944,60-1944-stratford johns,stanelli and his hornchestra
60-1945,60-1945-stratford johns,woody herman
60-1946,60-1946-stratford johns,binnie hale
60-1947,60-1947-stratford johns,igor stravinsky
60-1948,60-1948-stratford johns,shelley berman
60-1949,60-1949-stratford johns,ludwig van beethoven
60-1950,60-1950-stratford johns,frank sinatra
60-1951,60-1951-russell brockbank,charlie parker
60-1952,60-1952-russell brockbank,charles marie widor
60-1953,60-1953-russell brockbank,jean sibelius
60-1954,60-1954-russell brockbank,heitor villa lobos
60-1955,60-1955-russell brockbank,sound effects
60-1956,60-1956-russell brockbank,king s college chapel choir
60-1957,60-1957-russell brockbank,oscar peterson
60-1958,60-1958-russell brockbank,johannes brahms
60-1959,60-1959-robbie brightwell,ludwig van beethoven
60-1960,60-1960-robbie brightwell,the goons
60-1961,60-1961-robbie brightwell,pilgrims chorus from tannhauser
60-1962,60-1962-robbie brightwell,nat king cole
60-1963,60-1963-robbie brightwell,peter sellers
60-1964,60-1964-robbie brightwell,royal albert hall choral society
60-1965,60-1965-robbie brightwell,winston churchill
60-1966,60-1966-robbie brightwell,geoff love his orchestra
60-1967,60-1967-dirk bogarde,franz liszt
60-1968,60-1968-dirk bogarde,oscar straus
60-1969,60-1969-dirk bogarde,franz liszt
60-1970,60-1970-dirk bogarde,judy garland
60-1971,60-1971-dirk bogarde,franz lehar
60-1972,60-1972-dirk bogarde,ludwig van beethoven
60-1973,60-1973-dirk bogarde,carol channing
60-1974,60-1974-dirk bogarde,rex harrison
60-1975,60-1975-john bratby,alma gluck
60-1976,60-1976-john bratby,the ray charles singers
60-1977,60-1977-john bratby,anne shelton
60-1978,60-1978-john bratby,the alberts
60-1979,60-1979-john bratby,elvis presley
60-1980,60-1980-john bratby,shirley temple
60-1981,60-1981-john bratby,the temperance seven
60-1982,60-1982-john bratby,bessie smith
60-1983,60-1983-jon pertwee,ray charles
60-1984,60-1984-jon pertwee,wolfgang amadeus mozart
60-1985,60-1985-jon pertwee,choir of russian church of the metropolitan of paris
60-1986,60-1986-jon pertwee,lonnie donegan
60-1987,60-1987-jon pertwee,rafael romero r montoya jarrito
60-1988,60-1988-jon pertwee,john lee hooker
60-1989,60-1989-jon pertwee,wolfgang amadeus mozart
60-1990,60-1990-jon pertwee,miriam makeba
60-1991,60-1991-reverend w awdry,sound effects
60-1992,60-1992-reverend w awdry,felix mendelssohn
60-1993,60-1993-reverend w awdry,mabel constanduros michael hogan
60-1994,60-1994-reverend w awdry,johann sebastian bach
60-1995,60-1995-reverend w awdry,arthur sullivan
60-1996,60-1996-reverend w awdry,sound effects
60-1997,60-1997-reverend w awdry,johnny morris
60-1998,60-1998-william douglas home,george frideric handel
60-1999,60-1999-william douglas home,pipes and drums of hm 2nd battalion scots guards
60-2000,60-2000-william douglas home,leslie hutch hutchinson
60-2001,60-2001-william douglas home,brendan o dowda
60-2002,60-2002-william douglas home,london crusader choir
60-2003,60-2003-william douglas home,giuseppe verdi
60-2004,60-2004-william douglas home,peter sellers
60-2005,60-2005-william douglas home,benjamin britten
60-2006,60-2006-sir harry brittain,massed choirs
60-2007,60-2007-sir harry brittain,arthur sullivan
60-2008,60-2008-sir harry brittain,st mark s church choir north audley street london
60-2009,60-2009-sir harry brittain,alexander gretchaninov
60-2010,60-2010-sir harry brittain,richard tauber
60-2011,60-2011-sir harry brittain,peter dawson
60-2012,60-2012-sir harry brittain,massed chorus of 200 voices
60-2013,60-2013-sir harry brittain,benjamin britten
60-2014,60-2014-hardie ratcliffe,thunder and lightning polka
60-2015,60-2015-hardie ratcliffe,ermanno wolf ferrari
60-2016,60-2016-hardie ratcliffe,lars erik larsson
60-2017,60-2017-hardie ratcliffe,harry gold and his band
60-2018,60-2018-hardie ratcliffe,nikolai rimsky korsakov
60-2019,60-2019-hardie ratcliffe,ted heath his music
60-2020,60-2020-hardie ratcliffe,richard strauss
60-2021,60-2021-hardie ratcliffe,vincenzo bellini
60-2022,60-2022-honor blackman,joan baez
60-2023,60-2023-honor blackman,georg philipp telemann
60-2024,60-2024-honor blackman,frank sinatra
60-2025,60-2025-honor blackman,carlos montoya
60-2026,60-2026-honor blackman,lena horne
60-2027,60-2027-honor blackman,robert preston
60-2028,60-2028-honor blackman,johnny dankworth his orchestra
60-2029,60-2029-honor blackman,erroll garner
60-2030,60-2030-frank phillips,johannes brahms
60-2031,60-2031-frank phillips,giacomo puccini
60-2032,60-2032-frank phillips,etude in a flat major op 25 1
60-2033,60-2033-frank phillips,jean sablon
60-2034,60-2034-frank phillips,robert mcferrin
60-2035,60-2035-frank phillips,kenneth mckellar
60-2036,60-2036-frank phillips,joe loss and his band
60-2037,60-2037-frank phillips,edward elgar
60-2038,60-2038-brian epstein,george martin
60-2039,60-2039-brian epstein,johann sebastian bach
60-2040,60-2040-brian epstein,quartette tres bien
60-2041,60-2041-brian epstein,the beatles
60-2042,60-2042-brian epstein,jean sibelius
60-2043,60-2043-brian epstein,michael olatunji
