Source,Target,Type,Weight
50-2585,10-249,Undirected,1
50-82,50-2203,Undirected,1
10-2294,10-2892,Undirected,1
10-509,20-286,Undirected,1
50-984,10-1729,Undirected,1
50-28,10-125,Undirected,1
40-454,50-1154,Undirected,1
40-216,50-1226,Undirected,1
50-2042,50-2850,Undirected,1
50-2917,50-3109,Undirected,1
50-1337,50-2438,Undirected,1
50-598,20-324,Undirected,1
50-2867,50-2876,Undirected,1
40-401,10-914,Undirected,1
50-1434,10-938,Undirected,1
50-643,50-1524,Undirected,1
50-1458,10-255,Undirected,1
10-1257,10-2389,Undirected,1
50-1642,50-3127,Undirected,1
50-220,50-771,Undirected,1
10-549,10-2475,Undirected,1
10-2065,10-2859,Undirected,1
40-358,50-2569,Undirected,1
50-28,50-1416,Undirected,1
40-149,50-1447,Undirected,1
40-120,10-258,Undirected,1
40-508,50-1332,Undirected,1
10-447,10-2135,Undirected,1
50-667,50-2644,Undirected,1
50-2277,50-3191,Undirected,1
50-1177,50-1910,Undirected,1
50-678,50-3019,Undirected,1
10-1757,10-2285,Undirected,1
50-826,50-2506,Undirected,1
50-2052,50-2281,Undirected,1
50-661,50-2396,Undirected,1
10-739,10-1757,Undirected,1
50-1486,50-1968,Undirected,1
40-401,40-441,Undirected,1
50-538,10-2469,Undirected,1
10-469,10-846,Undirected,1
50-3016,10-977,Undirected,1
40-209,10-1778,Undirected,1
50-759,10-1495,Undirected,1
20-126,20-198,Undirected,1
40-272,50-994,Undirected,1
10-45,10-607,Undirected,1
40-326,50-712,Undirected,1
50-1698,50-2127,Undirected,1
50-43,50-2005,Undirected,1
50-1155,10-1803,Undirected,1
50-305,10-1964,Undirected,1
40-216,50-589,Undirected,1
10-2756,20-184,Undirected,1
10-502,10-1394,Undirected,1
10-236,10-2635,Undirected,1
10-1156,10-1982,Undirected,1
10-1711,20-43,Undirected,1
50-1063,10-180,Undirected,1
50-3188,50-3197,Undirected,1
50-1607,50-1920,Undirected,1
50-25,50-619,Undirected,1
10-1429,10-1795,Undirected,1
50-351,10-115,Undirected,1
40-469,50-1169,Undirected,1
50-185,50-2632,Undirected,1
50-1567,50-2607,Undirected,1
10-65,10-1394,Undirected,1
10-2397,20-223,Undirected,1
50-2385,10-829,Undirected,1
50-2452,10-2813,Undirected,1
40-321,50-2190,Undirected,1
10-971,10-2488,Undirected,1
40-82,50-1933,Undirected,1
40-385,10-556,Undirected,1
10-803,10-1916,Undirected,1
40-111,50-1677,Undirected,1
10-739,20-93,Undirected,1
50-1954,50-3184,Undirected,1
40-443,10-1045,Undirected,1
40-513,10-1386,Undirected,1
40-230,50-236,Undirected,1
50-1759,50-1933,Undirected,1
50-1614,50-2119,Undirected,1
40-111,50-2518,Undirected,1
50-636,50-2563,Undirected,1
10-430,20-222,Undirected,1
50-1004,10-347,Undirected,1
50-55,10-864,Undirected,1
10-1173,10-2208,Undirected,1
50-1059,50-1090,Undirected,1
50-1334,50-2050,Undirected,1
40-288,20-403,Undirected,1
10-514,10-1768,Undirected,1
40-324,40-402,Undirected,1
50-3141,10-389,Undirected,1
50-1911,10-1803,Undirected,1
50-1422,10-2806,Undirected,1
50-2394,50-2616,Undirected,1
10-120,10-285,Undirected,1
50-2435,50-2911,Undirected,1
40-151,50-2530,Undirected,1
50-707,10-329,Undirected,1
50-2535,10-2960,Undirected,1
50-1014,50-2410,Undirected,1
50-2472,10-613,Undirected,1
10-50,10-397,Undirected,1
50-930,50-2848,Undirected,1
50-406,50-613,Undirected,1
50-977,50-2931,Undirected,1
50-2139,50-2913,Undirected,1
50-664,10-936,Undirected,1
50-2733,50-2761,Undirected,1
10-285,10-1767,Undirected,1
50-350,10-620,Undirected,1
10-789,10-1334,Undirected,1
40-401,10-2389,Undirected,1
50-372,20-403,Undirected,1
50-586,10-2606,Undirected,1
50-766,10-1188,Undirected,1
40-387,50-1066,Undirected,1
50-2645,10-2694,Undirected,1
10-1487,10-1925,Undirected,1
50-1947,50-2338,Undirected,1
50-371,50-1148,Undirected,1
50-1046,10-2488,Undirected,1
50-2605,10-2073,Undirected,1
50-1362,50-2293,Undirected,1
50-247,50-2793,Undirected,1
50-2888,10-255,Undirected,1
50-146,10-502,Undirected,1
50-2082,10-2120,Undirected,1
40-132,50-1396,Undirected,1
50-2807,10-416,Undirected,1
50-1442,10-556,Undirected,1
10-1090,10-2853,Undirected,1
10-1635,10-2222,Undirected,1
50-1493,10-1728,Undirected,1
50-576,50-2559,Undirected,1
10-2163,10-2212,Undirected,1
40-26,50-2331,Undirected,1
50-3132,10-569,Undirected,1
50-937,50-2436,Undirected,1
50-92,50-2232,Undirected,1
50-2222,50-2387,Undirected,1
50-2191,50-2611,Undirected,1
50-69,10-1241,Undirected,1
50-85,50-775,Undirected,1
50-395,50-977,Undirected,1
50-2275,10-1702,Undirected,1
10-105,10-2670,Undirected,1
50-1632,50-2683,Undirected,1
50-1893,10-111,Undirected,1
50-938,50-2453,Undirected,1
40-519,10-2610,Undirected,1
40-79,50-861,Undirected,1
40-321,50-3141,Undirected,1
40-313,50-189,Undirected,1
10-2753,20-260,Undirected,1
50-146,10-1361,Undirected,1
50-302,50-1808,Undirected,1
50-815,50-2488,Undirected,1
50-405,50-2719,Undirected,1
10-1475,10-2068,Undirected,1
50-2012,10-354,Undirected,1
50-1364,50-2698,Undirected,1
50-271,50-1968,Undirected,1
50-2917,10-1471,Undirected,1
50-281,10-671,Undirected,1
10-1162,10-2606,Undirected,1
50-201,50-1083,Undirected,1
50-1324,10-2575,Undirected,1
40-391,50-2363,Undirected,1
10-601,10-2178,Undirected,1
50-1657,10-208,Undirected,1
50-2237,10-1044,Undirected,1
10-1070,10-1162,Undirected,1
50-1719,50-2552,Undirected,1
10-1955,10-2879,Undirected,1
50-1192,50-2005,Undirected,1
50-2284,10-1328,Undirected,1
50-88,50-538,Undirected,1
40-466,20-36,Undirected,1
50-2698,10-36,Undirected,1
50-1866,50-2518,Undirected,1
50-2766,10-718,Undirected,1
10-1741,10-2727,Undirected,1
10-769,10-1534,Undirected,1
50-2137,50-2313,Undirected,1
50-1362,50-2370,Undirected,1
40-321,50-1628,Undirected,1
50-1453,50-1774,Undirected,1
40-383,50-1308,Undirected,1
50-1243,10-929,Undirected,1
50-325,20-223,Undirected,1
10-114,10-931,Undirected,1
40-420,50-2945,Undirected,1
10-718,10-1394,Undirected,1
50-1063,10-2606,Undirected,1
50-2869,50-3001,Undirected,1
50-1144,10-1930,Undirected,1
40-189,50-1054,Undirected,1
50-252,50-2641,Undirected,1
50-2729,10-1480,Undirected,1
50-2653,10-959,Undirected,1
40-371,10-273,Undirected,1
40-203,50-1883,Undirected,1
50-1883,50-1919,Undirected,1
50-1840,50-2991,Undirected,1
40-512,10-2607,Undirected,1
40-368,40-485,Undirected,1
50-897,50-1931,Undirected,1
50-468,50-3109,Undirected,1
50-510,20-186,Undirected,1
40-525,10-2948,Undirected,1
50-797,50-3108,Undirected,1
50-3005,10-1400,Undirected,1
50-1042,50-1320,Undirected,1
10-352,10-2305,Undirected,1
50-1290,50-1686,Undirected,1
50-2717,10-934,Undirected,1
40-34,10-96,Undirected,1
50-825,50-2752,Undirected,1
50-653,50-1545,Undirected,1
50-3143,10-2416,Undirected,1
10-1170,10-2461,Undirected,1
40-62,50-2228,Undirected,1
50-199,50-2241,Undirected,1
50-316,10-2469,Undirected,1
50-526,10-640,Undirected,1
40-439,10-1694,Undirected,1
40-499,50-1933,Undirected,1
10-2798,20-111,Undirected,1
40-411,50-2809,Undirected,1
50-2139,50-2529,Undirected,1
40-431,50-2650,Undirected,1
50-86,10-273,Undirected,1
40-272,50-2653,Undirected,1
50-329,10-590,Undirected,1
40-85,50-1194,Undirected,1
40-322,50-2955,Undirected,1
50-67,10-2252,Undirected,1
50-105,50-1867,Undirected,1
10-1753,20-425,Undirected,1
50-3056,10-979,Undirected,1
50-1093,50-2688,Undirected,1
10-127,10-2586,Undirected,1
40-193,50-1290,Undirected,1
50-776,50-1336,Undirected,1
50-1103,50-3085,Undirected,1
50-1516,50-2090,Undirected,1
50-972,50-1293,Undirected,1
50-1676,10-124,Undirected,1
50-1812,10-2776,Undirected,1
50-2606,10-367,Undirected,1
10-1218,10-2859,Undirected,1
40-378,50-1877,Undirected,1
50-2926,10-1492,Undirected,1
50-353,50-1141,Undirected,1
50-1276,50-1472,Undirected,1
40-134,10-1629,Undirected,1
50-1158,50-1193,Undirected,1
50-1409,50-3108,Undirected,1
50-1090,50-2698,Undirected,1
50-2365,10-3028,Undirected,1
50-76,50-2174,Undirected,1
50-144,10-430,Undirected,1
50-277,50-760,Undirected,1
10-1587,10-2378,Undirected,1
50-89,50-410,Undirected,1
50-2375,50-3119,Undirected,1
50-63,50-776,Undirected,1
50-710,50-984,Undirected,1
10-632,20-145,Undirected,1
50-1353,50-2247,Undirected,1
50-2811,50-2913,Undirected,1
50-920,10-1801,Undirected,1
10-1279,10-2960,Undirected,1
50-1149,50-2498,Undirected,1
40-497,50-2640,Undirected,1
50-2529,10-1257,Undirected,1
50-643,50-2008,Undirected,1
50-2828,50-3172,Undirected,1
10-858,10-1245,Undirected,1
50-2983,10-2077,Undirected,1
10-1870,20-158,Undirected,1
10-2314,20-184,Undirected,1
50-66,50-2557,Undirected,1
50-2160,10-1005,Undirected,1
50-2944,10-1500,Undirected,1
50-1164,10-1283,Undirected,1
10-1981,10-3045,Undirected,1
50-759,10-1295,Undirected,1
50-168,50-415,Undirected,1
50-71,50-2457,Undirected,1
50-981,10-62,Undirected,1
10-608,10-869,Undirected,1
50-1524,10-914,Undirected,1
50-1387,50-2729,Undirected,1
40-195,50-2992,Undirected,1
50-2340,10-1210,Undirected,1
10-761,10-1456,Undirected,1
50-2585,20-343,Undirected,1
50-444,50-2601,Undirected,1
40-134,10-15,Undirected,1
50-1261,10-2881,Undirected,1
50-314,50-415,Undirected,1
50-2733,50-2995,Undirected,1
50-2275,10-1629,Undirected,1
50-2987,10-17,Undirected,1
50-2731,10-1798,Undirected,1
50-731,50-2024,Undirected,1
10-1027,10-1259,Undirected,1
50-526,10-1137,Undirected,1
50-805,50-2207,Undirected,1
10-1142,20-375,Undirected,1
40-9,50-1529,Undirected,1
50-2688,10-2083,Undirected,1
50-1365,10-2509,Undirected,1
10-2106,20-145,Undirected,1
50-380,50-3019,Undirected,1
50-277,50-2453,Undirected,1
40-82,50-2414,Undirected,1
50-91,50-3055,Undirected,1
50-1872,50-2220,Undirected,1
10-428,10-625,Undirected,1
50-1967,10-1767,Undirected,1
10-1922,10-3044,Undirected,1
50-251,50-1433,Undirected,1
50-3197,10-2916,Undirected,1
40-372,50-1324,Undirected,1
50-1293,10-2499,Undirected,1
10-518,10-3027,Undirected,1
50-2010,10-1513,Undirected,1
10-399,10-2144,Undirected,1
50-1759,50-2414,Undirected,1
50-1193,10-2688,Undirected,1
50-2339,50-2842,Undirected,1
40-135,50-585,Undirected,1
50-2559,10-1137,Undirected,1
50-678,50-1651,Undirected,1
50-1469,50-1781,Undirected,1
20-186,20-357,Undirected,1
40-248,50-2020,Undirected,1
50-2337,10-1702,Undirected,1
50-2119,50-2824,Undirected,1
40-277,50-2109,Undirected,1
10-50,10-1078,Undirected,1
50-468,10-1471,Undirected,1
50-552,50-3164,Undirected,1
50-1162,50-2140,Undirected,1
50-1158,10-1312,Undirected,1
50-2470,10-292,Undirected,1
10-671,10-1508,Undirected,1
40-167,50-929,Undirected,1
40-362,50-2605,Undirected,1
50-823,10-1394,Undirected,1
10-2605,20-266,Undirected,1
50-1642,50-3024,Undirected,1
10-2957,20-326,Undirected,1
50-476,50-2657,Undirected,1
50-844,10-336,Undirected,1
10-1466,10-2192,Undirected,1
50-1141,10-1767,Undirected,1
40-105,50-412,Undirected,1
50-146,10-2915,Undirected,1
10-1158,10-1632,Undirected,1
10-1752,20-173,Undirected,1
40-104,50-361,Undirected,1
50-904,50-3019,Undirected,1
50-594,50-3027,Undirected,1
50-1453,50-2559,Undirected,1
50-1103,10-266,Undirected,1
40-262,50-2919,Undirected,1
50-200,50-1938,Undirected,1
10-594,10-1975,Undirected,1
10-739,10-1270,Undirected,1
10-619,10-2845,Undirected,1
50-1233,50-2338,Undirected,1
50-2195,50-2610,Undirected,1
50-2935,20-241,Undirected,1
50-201,50-1472,Undirected,1
50-3056,10-114,Undirected,1
50-1632,50-2036,Undirected,1
50-86,10-877,Undirected,1
50-589,10-2676,Undirected,1
50-2493,50-3110,Undirected,1
50-1947,10-2913,Undirected,1
10-1208,20-42,Undirected,1
50-2746,50-3165,Undirected,1
10-278,10-2778,Undirected,1
50-386,10-128,Undirected,1
10-2544,10-2804,Undirected,1
50-1524,10-2389,Undirected,1
50-861,50-1869,Undirected,1
50-1037,10-527,Undirected,1
40-321,10-502,Undirected,1
50-411,50-2190,Undirected,1
10-1767,10-2883,Undirected,1
50-1724,50-2489,Undirected,1
50-2232,10-428,Undirected,1
10-938,10-1188,Undirected,1
10-608,10-613,Undirected,1
40-105,10-285,Undirected,1
50-632,50-3043,Undirected,1
50-2616,50-2688,Undirected,1
50-2990,10-907,Undirected,1
10-1039,10-1866,Undirected,1
50-538,50-3181,Undirected,1
50-2910,10-111,Undirected,1
50-2631,10-2024,Undirected,1
50-3177,10-2056,Undirected,1
40-321,10-1361,Undirected,1
50-1812,20-116,Undirected,1
50-691,50-2973,Undirected,1
50-707,50-1686,Undirected,1
50-556,10-37,Undirected,1
50-1408,10-2325,Undirected,1
50-1945,10-2770,Undirected,1
50-1915,10-1534,Undirected,1
50-202,50-2682,Undirected,1
50-1892,50-2415,Undirected,1
40-167,50-1887,Undirected,1
50-1872,10-1711,Undirected,1
10-124,10-270,Undirected,1
50-2217,10-2921,Undirected,1
10-2115,20-270,Undirected,1
50-1683,50-2758,Undirected,1
40-52,40-344,Undirected,1
50-625,10-1593,Undirected,1
40-175,50-1962,Undirected,1
50-220,50-2676,Undirected,1
40-489,10-131,Undirected,1
50-2350,50-2625,Undirected,1
50-1966,50-2171,Undirected,1
50-1193,10-1386,Undirected,1
50-2747,50-2786,Undirected,1
40-314,50-696,Undirected,1
50-446,10-1188,Undirected,1
50-1847,10-671,Undirected,1
50-426,10-594,Undirected,1
50-1187,10-393,Undirected,1
10-243,10-2679,Undirected,1
10-130,10-666,Undirected,1
40-435,10-895,Undirected,1
50-2380,50-2999,Undirected,1
40-175,10-2947,Undirected,1
40-462,50-950,Undirected,1
50-171,50-2534,Undirected,1
50-779,10-1630,Undirected,1
50-44,50-1539,Undirected,1
10-1005,20-255,Undirected,1
50-1155,10-1394,Undirected,1
40-111,10-2676,Undirected,1
50-798,50-1446,Undirected,1
50-3000,10-2081,Undirected,1
50-1614,10-846,Undirected,1
50-2929,10-1423,Undirected,1
10-174,10-1259,Undirected,1
50-2284,10-2911,Undirected,1
50-1819,50-2272,Undirected,1
50-3086,10-1314,Undirected,1
50-411,50-3141,Undirected,1
50-445,10-1257,Undirected,1
50-594,50-3134,Undirected,1
50-2549,10-2510,Undirected,1
50-146,10-1158,Undirected,1
50-128,50-446,Undirected,1
40-223,50-2204,Undirected,1
40-491,50-2439,Undirected,1
50-853,10-2153,Undirected,1
50-2168,50-2474,Undirected,1
50-317,10-2499,Undirected,1
40-442,50-1144,Undirected,1
40-501,50-1051,Undirected,1
40-129,10-1877,Undirected,1
10-2549,20-436,Undirected,1
50-1556,10-829,Undirected,1
50-314,50-2340,Undirected,1
50-309,10-642,Undirected,1
50-1273,50-2338,Undirected,1
50-305,50-423,Undirected,1
50-2767,10-2727,Undirected,1
10-301,10-2132,Undirected,1
50-2857,50-2903,Undirected,1
50-386,50-1954,Undirected,1
10-810,20-351,Undirected,1
40-288,50-2135,Undirected,1
50-3045,10-2806,Undirected,1
50-3182,10-2801,Undirected,1
10-934,20-343,Undirected,1
50-1911,10-1394,Undirected,1
40-499,50-2414,Undirected,1
50-1472,10-2499,Undirected,1
50-2655,50-3143,Undirected,1
50-546,50-1714,Undirected,1
50-1657,50-3016,Undirected,1
50-578,10-875,Undirected,1
50-2337,50-2474,Undirected,1
10-392,10-1309,Undirected,1
40-434,10-2321,Undirected,1
10-1140,10-2908,Undirected,1
50-1025,50-1353,Undirected,1
50-411,50-1628,Undirected,1
50-1933,50-2414,Undirected,1
40-216,10-177,Undirected,1
50-3185,10-2700,Undirected,1
50-949,50-3195,Undirected,1
50-1717,50-2095,Undirected,1
50-2245,10-1068,Undirected,1
50-2011,50-2140,Undirected,1
50-1695,10-2488,Undirected,1
50-372,50-2135,Undirected,1
50-775,50-867,Undirected,1
10-2679,10-2792,Undirected,1
10-1208,10-1912,Undirected,1
10-2606,10-2830,Undirected,1
50-527,10-2256,Undirected,1
50-1849,50-2816,Undirected,1
10-1509,10-2950,Undirected,1
40-185,50-3002,Undirected,1
50-3192,10-2206,Undirected,1
10-1451,10-1904,Undirected,1
50-2656,10-1240,Undirected,1
50-2694,10-2081,Undirected,1
10-624,10-992,Undirected,1
50-195,50-505,Undirected,1
50-139,50-1339,Undirected,1
10-143,10-1534,Undirected,1
10-752,10-1609,Undirected,1
40-515,10-122,Undirected,1
50-500,50-1422,Undirected,1
40-371,10-2606,Undirected,1
40-92,20-338,Undirected,1
40-381,50-1555,Undirected,1
10-1017,10-2484,Undirected,1
50-1770,50-2697,Undirected,1
40-420,50-2010,Undirected,1
50-188,50-1519,Undirected,1
50-1968,50-2219,Undirected,1
50-2262,10-1190,Undirected,1
50-679,10-1335,Undirected,1
50-475,50-2350,Undirected,1
40-417,50-553,Undirected,1
50-1555,10-2038,Undirected,1
40-232,10-2583,Undirected,1
50-426,50-1916,Undirected,1
10-1466,10-1965,Undirected,1
50-2579,10-1577,Undirected,1
50-293,50-2703,Undirected,1
50-1866,10-2676,Undirected,1
50-1748,10-754,Undirected,1
50-33,50-2875,Undirected,1
50-2237,10-514,Undirected,1
40-351,40-387,Undirected,1
40-497,50-3145,Undirected,1
50-105,50-2363,Undirected,1
40-299,10-3028,Undirected,1
10-200,10-1446,Undirected,1
50-1177,10-1975,Undirected,1
10-168,10-2700,Undirected,1
50-3116,10-2695,Undirected,1
50-2262,10-2776,Undirected,1
50-586,50-1261,Undirected,1
40-119,50-2113,Undirected,1
40-376,50-2338,Undirected,1
40-396,50-206,Undirected,1
50-1966,10-2409,Undirected,1
50-2645,10-1930,Undirected,1
50-552,50-2472,Undirected,1
50-692,10-2710,Undirected,1
40-295,10-503,Undirected,1
50-33,50-2233,Undirected,1
50-1916,50-2454,Undirected,1
10-626,10-1682,Undirected,1
10-3053,20-275,Undirected,1
50-316,10-1154,Undirected,1
50-445,50-1915,Undirected,1
10-1500,10-2801,Undirected,1
50-194,10-2321,Undirected,1
50-1630,50-1783,Undirected,1
40-175,50-2248,Undirected,1
50-1877,50-2703,Undirected,1
50-1361,50-1790,Undirected,1
50-2107,50-2898,Undirected,1
10-1398,10-2444,Undirected,1
50-679,50-1849,Undirected,1
50-329,50-1319,Undirected,1
50-2036,10-2742,Undirected,1
50-1319,50-2039,Undirected,1
50-1847,10-180,Undirected,1
50-1917,10-2153,Undirected,1
50-2381,10-1649,Undirected,1
50-33,10-1173,Undirected,1
50-921,50-1189,Undirected,1
50-1661,50-2619,Undirected,1
10-694,20-43,Undirected,1
50-1252,50-3109,Undirected,1
40-140,50-1878,Undirected,1
50-351,10-2524,Undirected,1
50-526,10-2074,Undirected,1
10-173,10-2190,Undirected,1
40-51,50-2263,Undirected,1
40-401,50-2529,Undirected,1
40-441,10-914,Undirected,1
40-112,50-1576,Undirected,1
50-525,50-592,Undirected,1
50-144,50-2192,Undirected,1
50-3142,10-273,Undirected,1
50-3191,10-1280,Undirected,1
50-316,50-3181,Undirected,1
50-276,50-2717,Undirected,1
40-73,50-2037,Undirected,1
40-409,50-2684,Undirected,1
10-464,10-3044,Undirected,1
10-84,20-170,Undirected,1
50-2685,10-556,Undirected,1
50-1487,10-2695,Undirected,1
50-1224,50-3143,Undirected,1
50-2262,50-2516,Undirected,1
40-229,50-2422,Undirected,1
10-1721,10-2524,Undirected,1
40-402,50-1160,Undirected,1
50-607,10-255,Undirected,1
50-1312,10-1778,Undirected,1
50-2516,10-2945,Undirected,1
50-152,10-2252,Undirected,1
40-516,10-1283,Undirected,1
50-760,50-1869,Undirected,1
10-200,10-1639,Undirected,1
50-1402,50-2017,Undirected,1
50-308,50-759,Undirected,1
50-335,50-1979,Undirected,1
50-2494,10-2416,Undirected,1
50-567,50-2894,Undirected,1
50-1255,50-1679,Undirected,1
50-655,50-2402,Undirected,1
40-402,50-1427,Undirected,1
50-3032,10-830,Undirected,1
50-448,50-3138,Undirected,1
40-321,10-2915,Undirected,1
50-1370,10-89,Undirected,1
10-846,10-2938,Undirected,1
50-764,50-1838,Undirected,1
40-533,10-2121,Undirected,1
10-2616,10-2650,Undirected,1
50-820,10-2073,Undirected,1
50-2000,10-867,Undirected,1
10-147,10-250,Undirected,1
50-632,50-2381,Undirected,1
50-696,50-1973,Undirected,1
50-1233,10-2913,Undirected,1
40-371,10-2881,Undirected,1
50-2385,50-3052,Undirected,1
50-191,10-576,Undirected,1
40-223,40-313,Undirected,1
10-475,10-1625,Undirected,1
50-44,50-1200,Undirected,1
50-1063,50-1261,Undirected,1
50-164,50-2918,Undirected,1
50-1191,50-2943,Undirected,1
50-202,50-820,Undirected,1
50-84,50-1975,Undirected,1
50-2684,10-2830,Undirected,1
10-1840,20-162,Undirected,1
50-2135,10-660,Undirected,1
50-914,10-1400,Undirected,1
50-208,50-2932,Undirected,1
50-2040,50-2991,Undirected,1
40-229,40-323,Undirected,1
10-62,10-1666,Undirected,1
50-553,50-1154,Undirected,1
40-393,50-1084,Undirected,1
10-971,10-2573,Undirected,1
50-2104,10-1663,Undirected,1
10-991,10-2116,Undirected,1
50-1447,20-324,Undirected,1
50-668,50-1488,Undirected,1
50-358,50-786,Undirected,1
40-11,50-96,Undirected,1
40-28,10-1794,Undirected,1
50-476,50-2305,Undirected,1
50-301,50-1919,Undirected,1
10-1883,20-266,Undirected,1
50-3194,10-2813,Undirected,1
50-1304,50-3032,Undirected,1
