Unique Identifier,episode_ref,track_name,date,decade,decade_episode,decade_episode_castaway_name,castaway_ref,std_artist,std_name
4616,578,Villanelle For Our Time by Leonard Cohen,2/10/2006,00,00-2001,00-2001-jeremy irons,1296,leonard cohen,jeremy irons
4601,577,Suite for Solo Cello No. 2 in D minor - 5th movement by Johann Sebastian Bach,2/17/2006,00,00-2002,00-2002-karen armstrong,1500,johann sebastian bach,karen armstrong
4602,577,Christus Factus Est by The monks of the Benedictine Monastry of Santo Domingo de Silos de Silos,2/17/2006,00,00-2003,00-2003-karen armstrong,1500,the monks of the benedictine monastry of santo domingo de silos,karen armstrong
4603,577,Piano Concerto No. 5 in E flat major 'Emperor'  - 2nd movement by Ludwig van Beethoven,2/17/2006,00,00-2004,00-2004-karen armstrong,1500,ludwig van beethoven,karen armstrong
4604,577,Visions Of Johanna by Bob Dylan,2/17/2006,00,00-2005,00-2005-karen armstrong,1500,bob dylan,karen armstrong
4605,577,"String Quartet No. 15 in A minor, Op. 132 - 3rd movement by Ludwig van Beethoven",2/17/2006,00,00-2006,00-2006-karen armstrong,1500,ludwig van beethoven,karen armstrong
4606,577,The Destiny Sura by Seemi Bush Ghazi,2/17/2006,00,00-2007,00-2007-karen armstrong,1500,seemi bush ghazi,karen armstrong
4607,577,Clarinet Quintet in A major - 2nd movement by Wolfgang Amadeus Mozart,2/17/2006,00,00-2008,00-2008-karen armstrong,1500,wolfgang amadeus mozart,karen armstrong
4608,577,String Quartet No. 14 in D minor 'Death and the Maiden' - 2nd movement by Franz Schubert,2/17/2006,00,00-2009,00-2009-karen armstrong,1500,franz schubert,karen armstrong
4593,576,Empty Bed Blues by Bessie Smith,2/24/2006,00,00-2010,00-2010-frederic raphael,929,bessie smith,frederic raphael
4594,576,English Suite No. 6 in D minor - 6th movement by Johann Sebastian Bach,2/24/2006,00,00-2011,00-2011-frederic raphael,929,johann sebastian bach,frederic raphael
4595,576,These Foolish Things by Ella Fitzgerald,2/24/2006,00,00-2012,00-2012-frederic raphael,929,ella fitzgerald,frederic raphael
4596,576,Two for the Road by Henry Mancini,2/24/2006,00,00-2013,00-2013-frederic raphael,929,henry mancini,frederic raphael
4597,576,Vorka Sto Yialo by Manos Tacticos & his Bouzoukis,2/24/2006,00,00-2014,00-2014-frederic raphael,929,manos tacticos his bouzoukis,frederic raphael
4598,576,Cello Concerto in B minor - 1st movement by Antonín Dvořák,2/24/2006,00,00-2015,00-2015-frederic raphael,929,antonin dvorak,frederic raphael
4599,576,Milord by Édith Piaf,2/24/2006,00,00-2016,00-2016-frederic raphael,929,edith piaf,frederic raphael
4600,576,Violin Concerto No. 1 in G minor - 2nd movement by Max Bruch,2/24/2006,00,00-2017,00-2017-frederic raphael,929,max bruch,frederic raphael
4585,575,We Float by PJ Harvey,3/3/2006,00,00-2018,00-2018-rachel whiteread,2212,pj harvey,rachel whiteread
4587,575,Abc by The Jackson 5,3/3/2006,00,00-2019,00-2019-rachel whiteread,2212,the jackson 5,rachel whiteread
4588,575,The Köln Concert Part 1 by Keith Jarrett,3/3/2006,00,00-2020,00-2020-rachel whiteread,2212,keith jarrett,rachel whiteread
4589,575,Where the Wild Roses Grow by Nick Cave & the Bad Seeds,3/3/2006,00,00-2021,00-2021-rachel whiteread,2212,nick cave,rachel whiteread
4590,575,Ave Maria by Charles-François Gounod,3/3/2006,00,00-2022,00-2022-rachel whiteread,2212,charles francois gounod,rachel whiteread
4591,575,Oliver by Lionel Bart,3/3/2006,00,00-2023,00-2023-rachel whiteread,2212,lionel bart,rachel whiteread
4592,575,Would You Lay With Me (In A Field Of Stone) by Johnny Cash,3/3/2006,00,00-2024,00-2024-rachel whiteread,2212,johnny cash,rachel whiteread
4577,574,They Can't Take That Away From Me by Fred Astaire,3/10/2006,00,00-2025,00-2025-jack higgins,1199,fred astaire,jack higgins
4578,574,Danny Boy by The Choirboys,3/10/2006,00,00-2026,00-2026-jack higgins,1199,the choirboys,jack higgins
4579,574,A Foggy Day by Fred Astaire,3/10/2006,00,00-2027,00-2027-jack higgins,1199,fred astaire,jack higgins
4580,574,Grand March (from Aida) by Giuseppe Verdi,3/10/2006,00,00-2028,00-2028-jack higgins,1199,giuseppe verdi,jack higgins
4581,574,Le Pastour (Shepherd) by Peter Katin,3/10/2006,00,00-2029,00-2029-jack higgins,1199,peter katin,jack higgins
4583,574,Sailing by Rod Stewart,3/10/2006,00,00-2030,00-2030-jack higgins,1199,rod stewart,jack higgins
4584,574,Let's Face the Music and Dance by Fred Astaire,3/10/2006,00,00-2031,00-2031-jack higgins,1199,fred astaire,jack higgins
4569,573,Clair de lune (from Suite bergamasque) by Claude Debussy,3/17/2006,00,00-2032,00-2032-terence stamp,2751,claude debussy,terence stamp
4570,573,It's De-Lovely by Cole Porter,3/17/2006,00,00-2033,00-2033-terence stamp,2751,cole porter,terence stamp
4571,573,Perdido by The Dave Brubeck Quartet,3/17/2006,00,00-2034,00-2034-terence stamp,2751,dave brubeck,terence stamp
4572,573,Memories Are Made Of This by Dean Martin,3/17/2006,00,00-2035,00-2035-terence stamp,2751,dean martin,terence stamp
4573,573,Hallelujah by Jeff Buckley,3/17/2006,00,00-2036,00-2036-terence stamp,2751,jeff buckley,terence stamp
4574,573,If I Were a Carpenter by Tim Hardin,3/17/2006,00,00-2037,00-2037-terence stamp,2751,tim hardin,terence stamp
4575,573,All Along The Watchtower by The Jimi Hendrix Experience,3/17/2006,00,00-2038,00-2038-terence stamp,2751,jimi hendrix,terence stamp
4576,573,Impromptu No.4 in C sharp Minor by Frédéric Chopin,3/17/2006,00,00-2039,00-2039-terence stamp,2751,frédéric chopin,terence stamp
25691,3213,Piano Concerto No. 2 in F minor by Frédéric Chopin,5/12/2006,00,00-2040,00-2040-daniel barenboim,567,frédéric chopin,daniel barenboim
25692,3213,Symphony No. 4 in D minor - 4th movement by Robert Schumann,5/12/2006,00,00-2041,00-2041-daniel barenboim,567,robert schumann,daniel barenboim
25693,3213,Sonata in D major - Last movement by Franz Schubert,5/12/2006,00,00-2042,00-2042-daniel barenboim,567,franz schubert,daniel barenboim
25694,3213,Cello Concerto in E minor - 1st movement by Edward Elgar,5/12/2006,00,00-2043,00-2043-daniel barenboim,567,edward elgar,daniel barenboim
25695,3213,Violin Concerto in E minor - 1st movement by Felix Mendelssohn,5/12/2006,00,00-2044,00-2044-daniel barenboim,567,felix mendelssohn,daniel barenboim
25696,3213,Sur Incises by Pierre Boulez,5/12/2006,00,00-2045,00-2045-daniel barenboim,567,pierre boulez,daniel barenboim
25697,3213,"Well- Tempered Clavier, Book 1 - Prelude in C sharp major by Johann Sebastian Bach",5/12/2006,00,00-2046,00-2046-daniel barenboim,567,johann sebastian bach,daniel barenboim
25698,3213,"Well-Tempered Clavier, Book 1 - Fugue in D major by Johann Sebastian Bach",5/12/2006,00,00-2047,00-2047-daniel barenboim,567,johann sebastian bach,daniel barenboim
4561,572,Golden Brown by The Stranglers,5/19/2006,00,00-2048,00-2048-darcey bussell,576,the stranglers,darcey bussell
4562,572,Balcony scene (from Romeo and Juliet) by Sergei Prokofiev,5/19/2006,00,00-2049,00-2049-darcey bussell,576,sergei prokofiev,darcey bussell
4563,572,Love Me Do by The Beatles,5/19/2006,00,00-2050,00-2050-darcey bussell,576,the beatles,darcey bussell
4564,572,Requiem in D minor - Lacrymosa by Wolfgang Amadeus Mozart,5/19/2006,00,00-2051,00-2051-darcey bussell,576,wolfgang amadeus mozart,darcey bussell
4565,572,Méditation (from Thaïs) by Jules Massenet,5/19/2006,00,00-2052,00-2052-darcey bussell,576,jules massenet,darcey bussell
4566,572,Wisemen by James Blunt,5/19/2006,00,00-2053,00-2053-darcey bussell,576,james blunt,darcey bussell
4567,572,Libera me (from Requiem) by Gabriel Fauré,5/19/2006,00,00-2054,00-2054-darcey bussell,576,gabriel faure,darcey bussell
4553,571,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",5/26/2006,00,00-2055,00-2055-sir digby jones,2547,edward elgar,sir digby jones
4554,571,Younger than Springtime by Sean McDermott,5/26/2006,00,00-2056,00-2056-sir digby jones,2547,sean mcdermott,sir digby jones
4555,571,Jerusalem by Sir Hubert Parry,5/26/2006,00,00-2057,00-2057-sir digby jones,2547,hubert parry,sir digby jones
4556,571,Hello Again by Neil Diamond,5/26/2006,00,00-2058,00-2058-sir digby jones,2547,neil diamond,sir digby jones
4557,571,In Your Eyes by George Benson,5/26/2006,00,00-2059,00-2059-sir digby jones,2547,george benson,sir digby jones
4558,571,The Best by Tina Turner,5/26/2006,00,00-2060,00-2060-sir digby jones,2547,tina turner,sir digby jones
4559,571,(Everything I Do) I Do It For You by Bryan Adams,5/26/2006,00,00-2061,00-2061-sir digby jones,2547,bryan adams,sir digby jones
4560,571,Wind Beneath My Wings by Bette Midler,5/26/2006,00,00-2062,00-2062-sir digby jones,2547,bette midler,sir digby jones
4545,570,Tangled Up In Blue by Bob Dylan,6/2/2006,00,00-2063,00-2063-rt hon david cameron mp,2395,bob dylan,rt hon david cameron mp
4546,570,Ernie (The Fastest Milkman In The West) by Benny Hill,6/2/2006,00,00-2064,00-2064-rt hon david cameron mp,2395,benny hill,rt hon david cameron mp
4547,570,Wish You Were Here by Pink Floyd,6/2/2006,00,00-2065,00-2065-rt hon david cameron mp,2395,pink floyd,rt hon david cameron mp
4548,570,"O, for the wings of a dove (from Hear My Prayer) by Felix Mendelssohn",6/2/2006,00,00-2066,00-2066-rt hon david cameron mp,2395,felix mendelssohn,rt hon david cameron mp
4550,570,This Charming Man by The Smiths,6/2/2006,00,00-2067,00-2067-rt hon david cameron mp,2395,the smiths,rt hon david cameron mp
4551,570,Perfect Circle by R.E.M.,6/2/2006,00,00-2068,00-2068-rt hon david cameron mp,2395,r e m,rt hon david cameron mp
4552,570,All These Things That I've Done by The Killers,6/2/2006,00,00-2069,00-2069-rt hon david cameron mp,2395,the killers,rt hon david cameron mp
4537,569,Partita No. 3 - 3rd movement by Johann Sebastian Bach,6/9/2006,00,00-2070,00-2070-armando iannucci,183,johann sebastian bach,armando iannucci
4538,569,The Thieving Magpie Overture by Gioachino Rossini,6/9/2006,00,00-2071,00-2071-armando iannucci,183,gioachino rossini,armando iannucci
4539,569,Symphony No. 9 in D major - 1st movement by Gustav Mahler,6/9/2006,00,00-2072,00-2072-armando iannucci,183,gustav mahler,armando iannucci
4540,569,Nunc Dimittis by Herbert Howells,6/9/2006,00,00-2073,00-2073-armando iannucci,183,herbert howells,armando iannucci
4541,569,The Moose by Woody Allen,6/9/2006,00,00-2074,00-2074-armando iannucci,183,woody allen,armando iannucci
4542,569,Cloudbusting by Kate Bush,6/9/2006,00,00-2075,00-2075-armando iannucci,183,kate bush,armando iannucci
4543,569,Symphony No. 5 in E flat major - 3rd movement by Jean Sibelius,6/9/2006,00,00-2076,00-2076-armando iannucci,183,jean sibelius,armando iannucci
4544,569,Chorale Prelude: Valet will ich dir geben by Johann Sebastian Bach,6/9/2006,00,00-2077,00-2077-armando iannucci,183,johann sebastian bach,armando iannucci
4529,568,Do You Want To Know A Secret? by The Beatles,6/16/2006,00,00-2078,00-2078-george davies,971,the beatles,george davies
4530,568,Rock Island Line by Lonnie Donegan,6/16/2006,00,00-2079,00-2079-george davies,971,lonnie donegan,george davies
4531,568,"Do Not Forsake Me, O My Darling from High Noon by Frankie Laine",6/16/2006,00,00-2080,00-2080-george davies,971,frankie laine,george davies
4532,568,You'll Never Walk Alone by Gerry & the Pacemakers,6/16/2006,00,00-2081,00-2081-george davies,971,gerry the pacemakers,george davies
4533,568,Success by The Weather Girls,6/16/2006,00,00-2082,00-2082-george davies,971,the weather girls,george davies
4535,568,Caruso by Luciano Pavarotti,6/16/2006,00,00-2083,00-2083-george davies,971,luciano pavarotti,george davies
4521,567,Jupiter (from The Planets) by Gustav Holst,6/30/2006,00,00-2084,00-2084-peter mansfield,2107,gustav holst,peter mansfield
4522,567,La Mer by Charles Trenet,6/30/2006,00,00-2085,00-2085-peter mansfield,2107,charles trenet,peter mansfield
4523,567,Coronation March by William Walton,6/30/2006,00,00-2086,00-2086-peter mansfield,2107,william walton,peter mansfield
4525,567,Vltava (The Moldau) (from Má vlast) by Bedrich Smetana,6/30/2006,00,00-2087,00-2087-peter mansfield,2107,bedrich smetana,peter mansfield
4526,567,Abdelazar by Henry Purcell,6/30/2006,00,00-2088,00-2088-peter mansfield,2107,henry purcell,peter mansfield
4527,567,Magic Moments by Perry Como,6/30/2006,00,00-2089,00-2089-peter mansfield,2107,perry como,peter mansfield
4528,567,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",6/30/2006,00,00-2090,00-2090-peter mansfield,2107,edward elgar,peter mansfield
4513,566,Chan Chan by Francisco Repilado,7/7/2006,00,00-2091,00-2091-lord browne,1635,francisco repilado,lord browne
4514,566,"Cosi fan tutte, Act 1 (finale) by Wolfgang Amadeus Mozart",7/7/2006,00,00-2092,00-2092-lord browne,1635,wolfgang amadeus mozart,lord browne
4515,566,O mio babbino caro (from Gianni Schicchi) by Giacomo Puccini,7/7/2006,00,00-2093,00-2093-lord browne,1635,giacomo puccini,lord browne
4516,566,The Wand of Youth Suite No. 1 by Edward Elgar,7/7/2006,00,00-2094,00-2094-lord browne,1635,edward elgar,lord browne
4517,566,My Back Pages by Marshall Crenshaw,7/7/2006,00,00-2095,00-2095-lord browne,1635,marshall crenshaw,lord browne
4518,566,Narrow Daylight by Diana Krall,7/7/2006,00,00-2096,00-2096-lord browne,1635,diana krall,lord browne
4519,566,"Un di, felice (from La traviata) by Giuseppe Verdi",7/7/2006,00,00-2097,00-2097-lord browne,1635,giuseppe verdi,lord browne
4520,566,Four Last Songs by Richard Strauss,7/7/2006,00,00-2098,00-2098-lord browne,1635,richard strauss,lord browne
4505,565,Nobody 'cept You by Bob Dylan,7/14/2006,00,00-2099,00-2099-monty don,1907,bob dylan,monty don
4506,565,A Hard Day's Night by The Beatles,7/14/2006,00,00-2100,00-2100-monty don,1907,the beatles,monty don
4507,565,Symphony No. 22 in E flat major 'Philosopher' - 1st movement by Joseph Haydn,7/14/2006,00,00-2101,00-2101-monty don,1907,joseph haydn,monty don
4508,565,"St Matthew Passion - Kommt, ihr Töchter by Johann Sebastian Bach",7/14/2006,00,00-2102,00-2102-monty don,1907,johann sebastian bach,monty don
4509,565,Anthem by Leonard Cohen,7/14/2006,00,00-2103,00-2103-monty don,1907,leonard cohen,monty don
4510,565,The Man Who Would Be King by The Libertines,7/14/2006,00,00-2104,00-2104-monty don,1907,the libertines,monty don
4511,565,Road by Nick Drake,7/14/2006,00,00-2105,00-2105-monty don,1907,nick drake,monty don
4512,565,John The Revelator by Son House,7/14/2006,00,00-2106,00-2106-monty don,1907,son house,monty don
4497,564,Double Barrell by Dave & Ansel Collins,7/21/2006,00,00-2107,00-2107-rankin,2223,dave ansel collins,rankin
4499,564,Solid Air by John Martyn,7/21/2006,00,00-2108,00-2108-rankin,2223,john martyn,rankin
4500,564,Atmosphere by Joy Division,7/21/2006,00,00-2109,00-2109-rankin,2223,joy division,rankin
4501,564,Snow in San Anselmo by Van Morrison,7/21/2006,00,00-2110,00-2110-rankin,2223,van morrison,rankin
4502,564,You Can't Always Get What You Want by The Rolling Stones,7/21/2006,00,00-2111,00-2111-rankin,2223,the rolling stones,rankin
4503,564,The Boy With The Arab Strap by Belle and Sebastian,7/21/2006,00,00-2112,00-2112-rankin,2223,belle and sebastian,rankin
4504,564,Linseed Oil by Jackie Leven,7/21/2006,00,00-2113,00-2113-rankin,2223,jackie leven,rankin
4489,563,Piano Quintet in A major 'Trout' - 4th movement by Franz Schubert,7/28/2006,00,00-2114,00-2114-dr hanna segal,737,franz schubert,dr hanna segal
4490,563,"Piano Sonata No. 2 in B flat minor, Op. 35 - 3rd movement (Marche funèbre) by Frédéric Chopin",7/28/2006,00,00-2115,00-2115-dr hanna segal,737,frédéric chopin,dr hanna segal
4491,563,The Internationale by John Goss,7/28/2006,00,00-2116,00-2116-dr hanna segal,737,john goss,dr hanna segal
4492,563,Lilli Marlene by Marlene Dietrich,7/28/2006,00,00-2117,00-2117-dr hanna segal,737,marlene dietrich,dr hanna segal
4493,563,Les Blouses Blanches by Édith Piaf,7/28/2006,00,00-2118,00-2118-dr hanna segal,737,edith piaf,dr hanna segal
4494,563,J'ai Deux Amours by Joséphine Baker,7/28/2006,00,00-2119,00-2119-dr hanna segal,737,josephine baker,dr hanna segal
4495,563,Ol' Man River by Paul Robeson,7/28/2006,00,00-2120,00-2120-dr hanna segal,737,paul robeson,dr hanna segal
4496,563,2nd movement of String Quartet in C Minor by Wolfgang Amadeus Mozart,7/28/2006,00,00-2121,00-2121-dr hanna segal,737,wolfgang amadeus mozart,dr hanna segal
4481,562,"The Journey to Portsmouth by Original cast, the Life and Adventures of Nicholas Nickleby",8/4/2006,00,00-2122,00-2122-david edgar,592,original cast,david edgar
4482,562,Strawberry Fields Forever by The Beatles,8/4/2006,00,00-2123,00-2123-david edgar,592,the beatles,david edgar
4483,562,Mass in B Minor - Cum sancto spiritu by Johann Sebastian Bach,8/4/2006,00,00-2124,00-2124-david edgar,592,johann sebastian bach,david edgar
4484,562,"I Have A Dream (speech August 28 1963) by Martin Luther King, Jr.",8/4/2006,00,00-2125,00-2125-david edgar,592,martin luther king jr,david edgar
4485,562,The Gower Wassail by Steeleye Span,8/4/2006,00,00-2126,00-2126-david edgar,592,steeleye span,david edgar
4486,562,Symphony No.10 in E minor - 2nd movement by Dmitry Shostakovich,8/4/2006,00,00-2127,00-2127-david edgar,592,dmitry shostakovich,david edgar
4487,562,"Gee, Officer Krupke (from West Side Story) by Leonard Bernstein & Stephen Sondheim",8/4/2006,00,00-2128,00-2128-david edgar,592,stephen sondheim,david edgar
4488,562,Poison Sweet Madeira by Sophie Solomon,8/4/2006,00,00-2129,00-2129-david edgar,592,sophie solomon,david edgar
4473,561,"Oh, What a Lovely War by Original Cast",8/11/2006,00,00-2130,00-2130-michael rosen,1869,original cast,michael rosen
4474,561,Fourpence a Day by Ewan MacColl,8/11/2006,00,00-2131,00-2131-michael rosen,1869,ewan maccoll,michael rosen
4475,561,"Black, Brown and White by Big Bill Broonzy",8/11/2006,00,00-2132,00-2132-michael rosen,1869,big bill broonzy,michael rosen
4476,561,Spanish Harlem by Aretha Franklin,8/11/2006,00,00-2133,00-2133-michael rosen,1869,aretha franklin,michael rosen
4477,561,Miss Ramsay by John Doherty,8/11/2006,00,00-2134,00-2134-michael rosen,1869,john doherty,michael rosen
4478,561,Paname by Léo Ferré,8/11/2006,00,00-2135,00-2135-michael rosen,1869,léo ferré,michael rosen
4479,561,Cockney Translation by Smiley Culture,8/11/2006,00,00-2136,00-2136-michael rosen,1869,smiley culture,michael rosen
4480,561,Tunkaranke by Taj Mahal,8/11/2006,00,00-2137,00-2137-michael rosen,1869,taj mahal,michael rosen
4465,560,Mack the Knife by Bobby Darin,8/18/2006,00,00-2138,00-2138-simon cowell,2504,bobby darin,simon cowell
4466,560,This Guy's In Love With You by Herb Alpert,8/18/2006,00,00-2139,00-2139-simon cowell,2504,herb alpert,simon cowell
4467,560,She by Charles Aznavour,8/18/2006,00,00-2140,00-2140-simon cowell,2504,charles aznavour,simon cowell
4468,560,Unchained Melody by The Righteous Brothers,8/18/2006,00,00-2141,00-2141-simon cowell,2504,the righteous brothers,simon cowell
4469,560,Dankeschoen by Wayne Newton,8/18/2006,00,00-2142,00-2142-simon cowell,2504,wayne newton,simon cowell
4470,560,If You're Not the One by Daniel Bedingfield,8/18/2006,00,00-2143,00-2143-simon cowell,2504,daniel bedingfield,simon cowell
4471,560,Summer Wind by Frank Sinatra,8/18/2006,00,00-2144,00-2144-simon cowell,2504,frank sinatra,simon cowell
4472,560,Mr Bojangles by Sammy Davis Jr.,8/18/2006,00,00-2145,00-2145-simon cowell,2504,sammy davis jr,simon cowell
4457,559,Incidental song from Jules and Jim by Jeanne Moreau,8/25/2006,00,00-2146,00-2146-a a gill,2,jeanne moreau,a a gill
4458,559,Blow the Wind Southerly by Kathleen Ferrier,8/25/2006,00,00-2147,00-2147-a a gill,2,kathleen ferrier,a a gill
4459,559,Out of Time by Chris Farlowe,8/25/2006,00,00-2148,00-2148-a a gill,2,chris farlowe,a a gill
4463,559,Turn! Turn! Turn! (To Everything There is a Season) by The Byrds,8/25/2006,00,00-2149,00-2149-a a gill,2,the byrds,a a gill
4464,559,Love Song from Sanders of the River by Paul Robeson,8/25/2006,00,00-2150,00-2150-a a gill,2,paul robeson,a a gill
4449,558,Over the Rainbow by Judy Garland,9/1/2006,00,00-2151,00-2151-joan plowright,1334,judy garland,joan plowright
4450,558,Blow the Wind Southerly by Kathleen Ferrier,9/1/2006,00,00-2152,00-2152-joan plowright,1334,kathleen ferrier,joan plowright
4451,558,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",9/1/2006,00,00-2153,00-2153-joan plowright,1334,edward elgar,joan plowright
4452,558,St Crispians Day Speech from the 1944 film Henry V by Sir Laurence Olivier,9/1/2006,00,00-2154,00-2154-joan plowright,1334,sir laurence olivier,joan plowright
4453,558,Maria (from West Side Story) by Leonard Bernstein,9/1/2006,00,00-2155,00-2155-joan plowright,1334,leonard bernstein,joan plowright
4454,558,Piano Sonata in C major - 1st movement by Wolfgang Amadeus Mozart,9/1/2006,00,00-2156,00-2156-joan plowright,1334,wolfgang amadeus mozart,joan plowright
4455,558,Comme Facette Mammete by Giuseppe di Stefano,9/1/2006,00,00-2157,00-2157-joan plowright,1334,giuseppe di stefano,joan plowright
4456,558,"Non, Je Ne Regrette Rien by Édith Piaf",9/1/2006,00,00-2158,00-2158-joan plowright,1334,edith piaf,joan plowright
4441,557,String Quartet No. 2 'Intimate Letters' by Leos Janáƒçek,10/6/2006,00,00-2159,00-2159-quentin blake,2201,leos janacek,quentin blake
4442,557,Piano Concerto in G Major by Maurice Ravel,10/6/2006,00,00-2160,00-2160-quentin blake,2201,maurice ravel,quentin blake
4443,557,In Darkness Let Me Dwell by Alfred Deller,10/6/2006,00,00-2161,00-2161-quentin blake,2201,alfred deller,quentin blake
4444,557,Four Sea Interludes from Peter Grimes - Dawn by Benjamin Britten,10/6/2006,00,00-2162,00-2162-quentin blake,2201,benjamin britten,quentin blake
4445,557,I Heard It Through The Grapevine by Marvin Gaye,10/6/2006,00,00-2163,00-2163-quentin blake,2201,marvin gaye,quentin blake
4446,557,A Song of the Weather by Flanders and Swann,10/6/2006,00,00-2164,00-2164-quentin blake,2201,flanders and swann,quentin blake
4447,557,Cello Concerto in B Minor by Antonín Dvořák,10/6/2006,00,00-2165,00-2165-quentin blake,2201,antonin dvorak,quentin blake
4448,557,Le Parapluie by Georges Brassens,10/6/2006,00,00-2166,00-2166-quentin blake,2201,georges brassens,quentin blake
4433,556,I Have Confidence by Julie Andrews,10/13/2006,00,00-2167,00-2167-jane horrocks,1263,julie andrews,jane horrocks
4434,556,Transmission by Joy Division,10/13/2006,00,00-2168,00-2168-jane horrocks,1263,joy division,jane horrocks
4435,556,Fred Fannakapan by Gracie Fields,10/13/2006,00,00-2169,00-2169-jane horrocks,1263,gracie fields,jane horrocks
4437,556,Over the Rainbow by Judy Garland,10/13/2006,00,00-2170,00-2170-jane horrocks,1263,judy garland,jane horrocks
4439,556,Alabama by Neil Young,10/13/2006,00,00-2171,00-2171-jane horrocks,1263,neil young,jane horrocks
4440,556,Alabama Song by Lotte Lenya,10/13/2006,00,00-2172,00-2172-jane horrocks,1263,lotte lenya,jane horrocks
4425,555,Dies irae (from War Requiem) by Benjamin Britten,10/20/2006,00,00-2173,00-2173-robert fisk,2317,benjamin britten,robert fisk
4426,555,Adagio For Strings by Samuel Barber,10/20/2006,00,00-2174,00-2174-robert fisk,2317,samuel barber,robert fisk
4427,555,"This Was Their Finest Hour (speech, 18 June 1940) by Winston Churchill",10/20/2006,00,00-2175,00-2175-robert fisk,2317,winston churchill,robert fisk
4429,555,Canon in D major by Johann Pachelbel,10/20/2006,00,00-2176,00-2176-robert fisk,2317,johann pachelbel,robert fisk
4432,555,Hatikiva - the National Anthem of Israel by Symfonický orchester Slovenského rozhlasu,10/20/2006,00,00-2177,00-2177-robert fisk,2317,symfonicky orchester slovenskeho rozhlasu,robert fisk
4418,554,Scheherazade - 2nd movement by Nikolai Rimsky-Korsakov,10/27/2006,00,00-2178,00-2178-camila batmanghelidjh,378,nikolai rimsky korsakov,camila batmanghelidjh
4419,554,Ne Me Quitte Pas by Jacques Brel,10/27/2006,00,00-2179,00-2179-camila batmanghelidjh,378,jacques brel,camila batmanghelidjh
4420,554,"Amazing Grace by Choir of Cregagh Presbyterian Church, Belfast",10/27/2006,00,00-2180,00-2180-camila batmanghelidjh,378,choir of cregagh presbyterian church belfast,camila batmanghelidjh
4421,554,Cello Concerto in E Minor by Edward Elgar,10/27/2006,00,00-2181,00-2181-camila batmanghelidjh,378,edward elgar,camila batmanghelidjh
4422,554,Dance With My Father by Luther Vandross,10/27/2006,00,00-2182,00-2182-camila batmanghelidjh,378,luther vandross,camila batmanghelidjh
4423,554,Redemption Song by Bob Marley,10/27/2006,00,00-2183,00-2183-camila batmanghelidjh,378,bob marley,camila batmanghelidjh
4424,554,Cello Sonata - 1st movemernt by Johannes Brahms,10/27/2006,00,00-2184,00-2184-camila batmanghelidjh,378,johannes brahms,camila batmanghelidjh
4409,553,Ana Fil Houb by Lili Boniche,11/3/2006,00,00-2185,00-2185-heston blumenthal,1118,lili boniche,heston blumenthal
4410,553,Man with the Harmonica by M.A.S.S.,11/3/2006,00,00-2186,00-2186-heston blumenthal,1118,m a s s,heston blumenthal
4411,553,Every Dub by The Sunburst Band,11/3/2006,00,00-2187,00-2187-heston blumenthal,1118,the band,heston blumenthal
4412,553,Love has Finally Come at Last by Bobby Womack,11/3/2006,00,00-2188,00-2188-heston blumenthal,1118,bobby womack,heston blumenthal
4413,553,Entre Dos Aguas by Paco de Lucía,11/3/2006,00,00-2189,00-2189-heston blumenthal,1118,paco de lucia,heston blumenthal
4414,553,Harry the Guitar by Dr. Rubberfunk,11/3/2006,00,00-2190,00-2190-heston blumenthal,1118,dr rubberfunk,heston blumenthal
4415,553,Chal Chal Alayea el Rumman by Ilham al-Madfai,11/3/2006,00,00-2191,00-2191-heston blumenthal,1118,ilham al madfai,heston blumenthal
4416,553,Grand March (from Aida) by Giuseppe Verdi,11/3/2006,00,00-2192,00-2192-heston blumenthal,1118,giuseppe verdi,heston blumenthal
4393,551,Jerusalem by Hubert Parry,11/17/2006,00,00-2193,00-2193-lord stevens,1671,hubert parry,lord stevens
4394,551,Reach for the Sky by Central Band of the Royal Air Force,11/17/2006,00,00-2194,00-2194-lord stevens,1671,the band,lord stevens
4395,551,If by Rudyard Kipling,11/17/2006,00,00-2195,00-2195-lord stevens,1671,rudyard kipling,lord stevens
4396,551,Jupiter (from The Planets) by Gustav Holst,11/17/2006,00,00-2196,00-2196-lord stevens,1671,gustav holst,lord stevens
4397,551,All I ask of you (from the Phantom of the Opera) by Andrew Lloyd Webber,11/17/2006,00,00-2197,00-2197-lord stevens,1671,andrew lloyd webber,lord stevens
4398,551,Abide With Me Fast Falls The Evertide by Huddersfield Choral Society,11/17/2006,00,00-2198,00-2198-lord stevens,1671,huddersfield choral society,lord stevens
4399,551,When the Saints Go Marching In by Band of HM Royal Marines,11/17/2006,00,00-2199,00-2199-lord stevens,1671,band of hm royal marines,lord stevens
4400,551,1812 Overture by Pyotr Ilyich Tchaikovsky,11/17/2006,00,00-2200,00-2200-lord stevens,1671,pyotr ilyich tchaikovsky,lord stevens
4385,550,She Loves You by The Beatles,11/24/2006,00,00-2201,00-2201-stephen king,2693,the beatles,stephen king
